"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:05:38:807","1040092771965","  13.101","   0.000"," 1700","   1.886"," 238.427","  66.230","   0.017","  71.643","  19.901"," 64","0","   1.254","  20.736","   5.760","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:908","1040344555025","  13.202","   0.000","  800","   1.930"," 238.621","  66.284","   0.017","  71.645","  19.901"," 64","0","   1.255","  20.863","   5.795","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:003","1040581887363","  13.297","   0.000","  800","   2.234"," 238.834","  66.343","   0.091","  71.654","  19.904"," 64","0","   1.296","  20.986","   5.829","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:104","1040833245800","  13.398","   0.000","  800","   2.300"," 239.066","  66.407","   0.082","  71.662","  19.906"," 65","0","   1.277","  21.115","   5.865","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:204","1041084784950","  13.499","   0.000","  800","   1.983"," 239.266","  66.463","   0.032","  71.665","  19.907"," 64","0","   1.262","  21.242","   5.901","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:305","1041336135425","  13.600","   1.000","  800","   2.764"," 239.544","  66.540","   0.219","  71.687","  19.913"," 65","0","   1.294","  21.372","   5.937","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:406","1041587614513","  13.700","   0.000","  800","   1.887"," 239.734","  66.593","   0.012","  71.688","  19.913"," 64","0","   1.249","  21.498","   5.972","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:507","1041839153300","  13.801","   0.000"," 1700","   2.102"," 239.946","  66.652","   0.018","  71.690","  19.914"," 64","0","   1.250","  21.624","   6.007","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:604","1042080374925","  13.898","   0.000","  800","   1.867"," 240.127","  66.702","   0.026","  71.693","  19.915"," 65","0","   1.255","  21.746","   6.040","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:704","1042329660230","  13.998","   4.000"," 1700","   6.139"," 240.741","  66.872","   1.098","  71.802","  19.945"," 64","0","   1.516","  21.897","   6.083","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:39:807","1042586549473","  14.101","   7.000"," 3500","  11.989"," 241.975","  67.215","   4.963","  72.314","  20.087"," 68","0","   1.426","  22.044","   6.123","   0.002","  47.551","  13.209","  47.000","  750"
"10:05:39:907","1042836054659","  14.201","  12.000"," 3600","  23.212"," 244.297","  67.860","  10.574","  73.371","  20.381"," 69","0","   1.866","  22.231","   6.175","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:40:007","1043085492642","  14.301","  12.000"," 3500","  24.067"," 246.704","  68.529","  11.391","  74.510","  20.697"," 69","0","   1.915","  22.422","   6.228","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:40:105","1043330989185","  14.399","  23.000"," 1700","  31.241"," 249.779","  69.383","  12.799","  75.770","  21.047"," 66","0","   2.533","  22.672","   6.298","   6.663","  48.207","  13.391","  47.000","  800"
"10:05:40:206","1043582568365","  14.500","   1.000"," 1700","  24.886"," 252.289","  70.080","   0.385","  75.809","  21.058"," 67","0","   1.601","  22.833","   6.343","  13.576","  49.576","  13.771","  47.000","  900"
"10:05:40:303","1043824059770","  14.597","   3.000"," 1700","  32.026"," 255.390","  70.942","   0.908","  75.897","  21.083"," 68","0","   1.394","  22.968","   6.380","  19.794","  51.493","  14.304","  47.000"," 1050"
"10:05:40:406","1044082721610","  14.701","   1.000"," 1700","  38.797"," 259.413","  72.059","   0.475","  75.946","  21.096"," 70","0","   1.354","  23.108","   6.419","  26.924","  54.285","  15.079","  47.000"," 1150"
"10:05:40:504","1044326566305","  14.799","   7.000"," 1700","  40.613"," 263.384","  73.162","   2.524","  76.193","  21.165"," 69","0","   1.491","  23.254","   6.460","  27.119","  56.936","  15.816","  47.000"," 1200"
"10:05:40:603","1044574327038","  14.898","   1.000","  800","  41.680"," 267.524","  74.312","   0.438","  76.237","  21.177"," 70","0","   1.435","  23.397","   6.499","  30.779","  59.994","  16.665","  47.000"," 1200"
"10:05:40:706","1044830235697","  15.001","  12.000"," 3400","  51.802"," 272.839","  75.789","   7.136","  76.969","  21.380"," 70","0","   1.779","  23.579","   6.550","  33.597","  63.441","  17.622","  47.000"," 1200"
"10:05:40:806","1045079108575","  15.100","   3.000","  800","  44.091"," 277.238","  77.011","   1.941","  77.162","  21.434"," 70","0","   1.570","  23.736","   6.593","  31.526","  66.587","  18.496","  47.000"," 1200"
"10:05:40:906","1045330051113","  15.201","  18.000","  800","  46.553"," 281.922","  78.312","   5.383","  77.704","  21.584"," 72","0","   2.778","  24.015","   6.671","  28.059","  69.410","  19.280","  47.000"," 1200"
"10:05:41:003","1045572047325","  15.298","   1.000","  800","  55.317"," 287.289","  79.802","   0.581","  77.760","  21.600"," 74","0","   2.583","  24.266","   6.741","  41.097","  73.397","  20.388","  47.000"," 1200"
"10:05:41:104","1045823453813","  15.399","   3.000","  800","  55.947"," 292.928","  81.369","   1.303","  77.892","  21.637"," 74","0","   2.650","  24.533","   6.815","  41.122","  77.542","  21.539","  47.000"," 1200"
"10:05:41:206","1046076672438","  15.500","   1.000","  800","  55.367"," 298.549","  82.930","   0.405","  77.933","  21.648"," 74","0","   2.649","  24.802","   6.889","  41.309","  81.736","  22.704","  47.000"," 1200"
"10:05:41:303","1046318224763","  15.597","   2.000","  800","  55.249"," 303.900","  84.417","   0.766","  78.007","  21.669"," 74","0","   2.660","  25.060","   6.961","  41.003","  85.707","  23.807","  47.000"," 1200"
"10:05:41:407","1046577744794","  15.701","   4.000"," 3500","  44.271"," 308.506","  85.696","   1.547","  78.168","  21.713"," 71","0","   2.470","  25.317","   7.032","  29.906","  88.818","  24.672","  47.000"," 1200"
"10:05:41:503","1046817859046","  15.797","   9.000"," 3600","  27.451"," 311.149","  86.430","   7.074","  78.849","  21.902"," 72","0","   2.302","  25.538","   7.094","   7.876","  89.576","  24.882","  47.000"," 1100"
"10:05:41:604","1047070812220","  15.899","   8.000"," 1700","  26.048"," 313.790","  87.164","   5.852","  79.442","  22.067"," 68","0","   2.357","  25.777","   7.160","   8.087","  90.397","  25.110","  47.000","  950"
"10:05:41:703","1047317296079","  15.998","  34.000"," 3500","  50.723"," 318.803","  88.556","  27.008","  82.111","  22.809"," 70","0","   2.509","  26.025","   7.229","   9.240","  91.310","  25.364","  47.000","  900"
"10:05:41:803","1047567313394","  16.098","  13.000"," 2800","  29.213"," 321.731","  89.370","  10.390","  83.153","  23.098"," 68","0","   2.221","  26.248","   7.291","   6.168","  91.928","  25.536","  47.000","  850"
"10:05:41:904","1047817283506","  16.198","   8.000"," 3500","  22.023"," 323.938","  89.983","   5.904","  83.745","  23.262"," 74","0","   2.387","  26.487","   7.358","   4.035","  92.332","  25.648","  47.000","  800"
"10:05:42:004","1048067418515","  16.298","   8.000"," 3600","  21.820"," 326.126","  90.591","   5.907","  84.337","  23.427"," 74","0","   2.316","  26.719","   7.422","   3.942","  92.728","  25.758","  47.000","  750"
"10:05:42:104","1048317534186","  16.399","   9.000"," 3600","  21.470"," 328.279","  91.189","   5.880","  84.927","  23.591"," 69","0","   2.304","  26.950","   7.486","   3.915","  93.120","  25.867","  47.000","  800"
"10:05:42:205","1048567638038","  16.499","   8.000","  800","  21.525"," 330.438","  91.788","   5.171","  85.445","  23.735"," 69","0","   2.301","  27.181","   7.550","   4.674","  93.589","  25.997","  47.000","  750"
"10:05:42:305","1048817057313","  16.599","  20.000"," 3100","  30.786"," 333.516","  92.643","  13.090","  86.754","  24.098"," 68","0","   2.257","  27.407","   7.613","   5.487","  94.137","  26.149","  47.000","  750"
"10:05:42:405","1049066761862","  16.699","  19.000"," 3500","  30.914"," 336.611","  93.503","  13.533","  88.109","  24.475"," 68","0","   2.257","  27.633","   7.676","   5.068","  94.645","  26.290","  47.000","  750"
"10:05:42:505","1049316826880","  16.799","  13.000"," 1700","  27.611"," 339.379","  94.272","  10.402","  89.152","  24.764"," 67","0","   2.240","  27.857","   7.738","   4.974","  95.143","  26.429","  47.000","  800"
"10:05:42:603","1049562511872","  16.898","   8.000"," 2800","  20.250"," 341.374","  94.826","   4.696","  89.614","  24.893"," 67","0","   2.444","  28.098","   7.805","   3.982","  95.536","  26.538","  47.000","  750"
"10:05:42:705","1049816801348","  17.000","  11.000"," 3500","  23.806"," 343.801","  95.500","   7.479","  90.377","  25.105"," 68","0","   2.365","  28.339","   7.872","   3.994","  95.943","  26.651","  47.000","  750"
"10:05:42:803","1050060382660","  17.097","  13.000"," 3500","  24.563"," 346.200","  96.167","   8.037","  91.162","  25.323"," 74","0","   2.413","  28.575","   7.937","   4.238","  96.357","  26.766","  47.000","  750"
"10:05:42:906","1050316771502","  17.200","   9.000"," 3500","  20.543"," 348.311","  96.753","   5.494","  91.726","  25.480"," 74","0","   2.621","  28.844","   8.012","   3.691","  96.736","  26.871","  47.000","  800"
"10:05:43:006","1050566981958","  17.301","   8.000"," 3100","  20.173"," 350.335","  97.315","   5.012","  92.229","  25.619"," 70","0","   2.616","  29.107","   8.085","   3.957","  97.133","  26.981","  47.000","  750"
"10:05:43:106","1050817062323","  17.401","   8.000"," 3600","  21.803"," 352.521","  97.923","   6.086","  92.839","  25.789"," 74","0","   2.240","  29.331","   8.148","   3.736","  97.508","  27.085","  47.000","  750"
"10:05:43:207","1051067100371","  17.501","  12.000"," 3600","  23.002"," 354.827","  98.563","  10.564","  93.898","  26.083"," 76","0","   2.068","  29.539","   8.205","   0.000","  97.508","  27.085","  47.000","  750"
"10:05:43:307","1051318198438","  17.602","   8.000","  800","  12.576"," 356.093","  98.915","   5.213","  94.423","  26.229"," 67","0","   1.618","  29.701","   8.250","   0.004","  97.508","  27.086","  47.000","  750"
"10:05:43:407","1051567411225","  17.702","   0.000","  800","   1.798"," 356.273","  98.965","   0.005","  94.424","  26.229"," 66","0","   1.249","  29.826","   8.285","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:43:507","1051816939200","  17.802","   0.000","  800","   2.025"," 356.475","  99.021","   0.027","  94.426","  26.230"," 66","0","   1.259","  29.952","   8.320","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:43:604","1052057325038","  17.898","   0.000","  800","   1.790"," 356.648","  99.069","   0.010","  94.427","  26.230"," 65","0","   1.251","  30.073","   8.354","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:43:707","1052315805438","  18.002","   3.000","  800","   5.956"," 357.265","  99.240","   1.080","  94.539","  26.261"," 67","0","   1.504","  30.229","   8.397","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:43:805","1052559173613","  18.099","   0.000","  800","   1.997"," 357.460","  99.294","   0.034","  94.543","  26.262"," 66","0","   1.261","  30.352","   8.431","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:43:907","1052814941138","  18.202","   1.000","  800","   2.357"," 357.702","  99.362","   0.113","  94.554","  26.265"," 65","0","   1.287","  30.484","   8.468","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:003","1053052825575","  18.297","   0.000","  800","   2.159"," 357.908","  99.419","   0.095","  94.563","  26.268"," 66","0","   1.272","  30.605","   8.501","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:103","1053303561784","  18.398","   2.000"," 3100","   4.027"," 358.312","  99.531","   0.700","  94.634","  26.287"," 66","0","   1.334","  30.739","   8.539","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:204","1053555289950","  18.499","   2.000","  800","   3.776"," 358.693","  99.637","   0.750","  94.709","  26.308"," 64","0","   1.316","  30.872","   8.576","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:305","1053806880938","  18.599","   0.000","  800","   2.269"," 358.922","  99.701","   0.070","  94.716","  26.310"," 69","0","   1.285","  31.001","   8.612","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:406","1054058295913","  18.700","   0.000","  800","   1.882"," 359.112","  99.753","   0.011","  94.717","  26.310"," 65","0","   1.256","  31.128","   8.647","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:507","1054309826238","  18.801","   0.000","  800","   1.900"," 359.304","  99.807","   0.015","  94.719","  26.311"," 65","0","   1.257","  31.255","   8.682","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:604","1054551485438","  18.898","   0.000","  800","   1.926"," 359.490","  99.858","   0.009","  94.720","  26.311"," 65","0","   1.250","  31.376","   8.716","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:707","1054810331863","  19.002","   3.000","  800","   6.048"," 360.118"," 100.033","   1.061","  94.830","  26.342"," 66","0","   1.511","  31.533","   8.759","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:807","1055059780100","  19.102","   0.000","  800","   2.069"," 360.325"," 100.090","   0.016","  94.832","  26.342"," 65","0","   1.255","  31.658","   8.794","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:44:907","1055309383845","  19.202","   0.000"," 1700","   1.843"," 360.509"," 100.141","   0.010","  94.833","  26.342"," 65","0","   1.250","  31.783","   8.829","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:45:007","1055558087200","  19.302","   0.000","  800","   2.391"," 360.748"," 100.208","   0.099","  94.842","  26.345"," 66","0","   1.298","  31.913","   8.865","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:45:104","1055798943225","  19.398","   1.000","  800","   2.396"," 360.979"," 100.272","   0.107","  94.853","  26.348"," 65","0","   1.281","  32.037","   8.899","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:45:207","1056057617563","  19.502","   0.000","  800","   1.931"," 361.179"," 100.328","   0.031","  94.856","  26.349"," 65","0","   1.255","  32.167","   8.935","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:45:307","1056306568344","  19.602","   8.000"," 3600","  12.612"," 362.438"," 100.677","   5.608","  95.416","  26.504"," 69","0","   1.559","  32.322","   8.978","   0.002","  97.508","  27.086","  47.000","  750"
"10:05:45:402","1056544004571","  19.697","  12.000"," 3600","  22.431"," 364.574"," 101.270","  10.065","  96.374","  26.770"," 73","0","   1.769","  32.491","   9.025","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:45:503","1056793842465","  19.797","  12.000"," 3600","  22.163"," 366.794"," 101.887","   9.982","  97.374","  27.048"," 71","0","   1.696","  32.661","   9.072","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:45:603","1057043464440","  19.897","  12.000"," 3500","  22.077"," 369.003"," 102.501","   9.801","  98.354","  27.321"," 70","0","   1.856","  32.846","   9.124","   0.000","  97.508","  27.086","  47.000","  750"
"10:05:45:703","1057293663005","  19.997","   9.000"," 1700","  25.278"," 371.539"," 103.205","   7.769","  99.134","  27.537"," 67","0","   3.660","  33.214","   9.226","   4.970","  98.007","  27.224","  47.000","  750"
"10:05:45:803","1057543801588","  20.098","   1.000","  800","  24.698"," 374.016"," 103.893","   0.375","  99.171","  27.548"," 66","0","   3.513","  33.566","   9.324","  12.854","  99.296","  27.582","  47.000","  900"
"10:05:45:904","1057793895155","  20.198","   1.000"," 1700","  31.529"," 377.177"," 104.771","   0.313","  99.203","  27.556"," 69","0","   3.241","  33.891","   9.414","  19.429"," 101.244","  28.123","  47.000"," 1000"
"10:05:46:004","1058044299915","  20.298","   0.000"," 1700","  48.980"," 382.094"," 106.137","   0.340","  99.237","  27.566"," 71","0","   4.954","  34.388","   9.552","  34.484"," 104.706","  29.085","  47.000"," 1150"
"10:05:46:104","1058294432425","  20.399","   2.000"," 1700","  60.139"," 388.125"," 107.813","   0.716","  99.309","  27.586"," 72","0","   5.193","  34.909","   9.697","  44.968"," 109.216","  30.338","  47.000"," 1200"
"10:05:46:205","1058544865525","  20.499","   1.000"," 1700","  59.860"," 394.135"," 109.482","   0.424","  99.351","  27.598"," 71","0","   5.107","  35.422","   9.839","  45.025"," 113.736","  31.593","  47.000"," 1200"
"10:05:46:305","1058795034520","  20.599","   3.000"," 1700","  52.139"," 399.365"," 110.935","   1.080","  99.460","  27.628"," 72","0","   4.479","  35.871","   9.964","  37.891"," 117.537","  32.649","  47.000"," 1200"
"10:05:46:405","1059045391315","  20.700","   2.000"," 1700","  50.653"," 404.449"," 112.347","   0.562","  99.516","  27.643"," 71","0","   4.450","  36.318","  10.088","  36.986"," 121.249","  33.680","  47.000"," 1200"
"10:05:46:506","1059295482775","  20.800","   2.000"," 1700","  53.428"," 409.806"," 113.835","   0.544","  99.571","  27.659"," 73","0","   4.262","  36.745","  10.207","  39.571"," 125.217","  34.783","  47.000"," 1200"
"10:05:46:603","1059539345460","  20.898","   2.000"," 1700","  50.268"," 414.721"," 115.200","   0.652","  99.634","  27.676"," 72","0","   4.075","  37.143","  10.318","  36.560"," 128.792","  35.775","  47.000"," 1200"
"10:05:46:706","1059795918865","  21.001","   5.000"," 1700","  54.770"," 420.355"," 116.765","   3.090","  99.952","  27.765"," 72","0","   4.121","  37.567","  10.435","  38.473"," 132.749","  36.875","  47.000"," 1200"
"10:05:46:806","1060045911985","  21.101","   2.000"," 1700","  52.702"," 425.637"," 118.233","   0.579"," 100.010","  27.781"," 72","0","   3.827","  37.951","  10.542","  38.975"," 136.656","  37.960","  47.000"," 1200"
"10:05:46:907","1060296239270","  21.201","   3.000"," 1700","  50.396"," 430.695"," 119.638","   0.809"," 100.091","  27.803"," 72","0","   3.850","  38.337","  10.649","  36.570"," 140.326","  38.979","  47.000"," 1200"
"10:05:47:007","1060546257215","  21.301","   6.000"," 3500","  41.749"," 434.880"," 120.800","   3.888"," 100.481","  27.911"," 71","0","   3.386","  38.677","  10.744","  24.371"," 142.769","  39.658","  47.000"," 1200"
"10:05:47:107","1060796198636","  21.402","  14.000"," 3600","  25.625"," 437.448"," 121.513","  12.850"," 101.769","  28.269"," 77","0","   2.256","  38.903","  10.806","   0.000"," 142.769","  39.658","  47.000"," 1200"
"10:05:47:207","1061046148434","  21.502","  12.000"," 3600","  22.756"," 439.728"," 122.147","  11.347"," 102.906","  28.585"," 76","0","   1.672","  39.070","  10.853","   0.000"," 142.769","  39.658","  47.000"," 1200"
"10:05:47:308","1061296154613","  21.602","   5.000","  800","  11.200"," 440.851"," 122.459","   4.437"," 103.351","  28.708"," 67","0","   1.661","  39.237","  10.899","   0.022"," 142.771","  39.659","  47.000"," 1100"
"10:05:47:406","1061541984000","  21.701","   0.000","  800","   1.935"," 441.042"," 122.512","   0.009"," 103.352","  28.709"," 67","0","   1.247","  39.360","  10.933","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:47:508","1061794896425","  21.802","   0.000","  800","   2.039"," 441.249"," 122.569","   0.019"," 103.353","  28.709"," 66","0","   1.261","  39.488","  10.969","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:47:604","1062034189863","  21.898","   0.000","  800","   1.931"," 441.434"," 122.620","   0.017"," 103.355","  28.710"," 66","0","   1.256","  39.608","  11.002","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:47:708","1062293762600","  22.002","   3.000","  800","   6.146"," 442.073"," 122.798","   1.068"," 103.466","  28.741"," 67","0","   1.500","  39.764","  11.046","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:47:808","1062543243763","  22.102","   0.000","  800","   1.955"," 442.269"," 122.852","   0.023"," 103.469","  28.741"," 67","0","   1.261","  39.891","  11.081","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:47:903","1062780205988","  22.197","   0.000","  800","   1.850"," 442.445"," 122.901","   0.010"," 103.469","  28.742"," 66","0","   1.251","  40.009","  11.114","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:004","1063031906600","  22.298","   0.000","  800","   1.796"," 442.626"," 122.952","   0.007"," 103.470","  28.742"," 66","0","   1.246","  40.135","  11.149","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:104","1063283295588","  22.399","   1.000","  800","   2.571"," 442.885"," 123.024","   0.180"," 103.488","  28.747"," 66","0","   1.301","  40.266","  11.185","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:207","1063538680150","  22.501","   0.000","  800","   2.056"," 443.096"," 123.082","   0.039"," 103.492","  28.748"," 65","0","   1.258","  40.395","  11.221","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:306","1063785779200","  22.600","   1.000","  800","   2.815"," 443.374"," 123.160","   0.237"," 103.516","  28.754"," 66","0","   1.303","  40.524","  11.257","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:407","1064037336913","  22.701","   0.000","  800","   1.839"," 443.560"," 123.211","   0.009"," 103.517","  28.755"," 65","0","   1.251","  40.650","  11.292","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:507","1064288682000","  22.802","   0.000","  800","   2.010"," 443.762"," 123.267","   0.028"," 103.520","  28.755"," 66","0","   1.259","  40.777","  11.327","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:604","1064528469738","  22.898","   0.000","  800","   1.785"," 443.934"," 123.315","   0.006"," 103.520","  28.756"," 67","0","   1.248","  40.897","  11.360","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:704","1064779811575","  22.999","   4.000","  800","   6.273"," 444.566"," 123.491","   1.106"," 103.632","  28.787"," 66","0","   1.520","  41.050","  11.403","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:808","1065037559435","  23.102","   0.000"," 1700","   1.934"," 444.766"," 123.546","   0.021"," 103.634","  28.787"," 65","0","   1.259","  41.181","  11.439","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:48:908","1065286821788","  23.202","   0.000","  800","   2.292"," 444.995"," 123.610","   0.101"," 103.644","  28.790"," 64","0","   1.297","  41.310","  11.475","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:49:008","1065536336730","  23.302","   0.000"," 1700","   1.933"," 445.188"," 123.663","   0.011"," 103.645","  28.790"," 66","0","   1.250","  41.435","  11.510","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:49:108","1065785675238","  23.402","   0.000","  800","   2.210"," 445.409"," 123.725","   0.088"," 103.654","  28.793"," 66","0","   1.278","  41.563","  11.545","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:49:203","1066022791425","  23.497","   0.000","  800","   1.884"," 445.589"," 123.775","   0.026"," 103.656","  28.793"," 65","0","   1.255","  41.682","  11.578","   0.000"," 142.771","  39.659","  47.000"," 1100"
"10:05:49:303","1066273146538","  23.598","   9.000"," 3600","  12.873"," 446.881"," 124.134","   5.532"," 104.212","  28.948"," 71","0","   1.532","  41.836","  11.621","   0.007"," 142.772","  39.659","  47.000"," 1050"
"10:05:49:405","1066527737702","  23.700","  12.000"," 3500","  22.751"," 449.203"," 124.779","  10.463"," 105.280","  29.244"," 71","0","   1.745","  42.014","  11.671","   0.000"," 142.772","  39.659","  47.000"," 1050"
"10:05:49:504","1066773136150","  23.798","   1.000","  800","  33.713"," 452.520"," 125.700","   0.621"," 105.341","  29.261"," 70","0","   1.542","  42.166","  11.713","  21.710"," 144.908","  40.252","  47.000"," 1050"
"10:05:49:603","1067022327813","  23.898","   0.000","  800","  44.841"," 457.000"," 126.944","   0.172"," 105.358","  29.266"," 72","0","   1.363","  42.302","  11.751","  32.580"," 148.163","  41.156","  47.000"," 1200"
"10:05:49:704","1067273381713","  23.999","   3.000","  800","  54.755"," 462.511"," 128.475","   1.760"," 105.535","  29.315"," 73","0","   1.500","  42.453","  11.792","  40.577"," 152.247","  42.291","  47.000"," 1200"
"10:05:49:804","1067523684550","  24.099","   1.000","  800","  53.031"," 467.833"," 129.954","   0.435"," 105.579","  29.327"," 73","0","   1.392","  42.593","  11.831","  40.177"," 156.279","  43.411","  47.000"," 1200"
"10:05:49:905","1067773894600","  24.199","   0.000","  800","  52.436"," 473.093"," 131.415","   0.139"," 105.593","  29.331"," 73","0","   1.373","  42.730","  11.870","  39.985"," 160.290","  44.525","  47.000"," 1200"
"10:05:50:005","1068024037550","  24.300","   0.000"," 1700","  52.762"," 478.384"," 132.885","   0.164"," 105.609","  29.336"," 74","0","   1.380","  42.869","  11.908","  40.180"," 164.320","  45.644","  47.000"," 1200"
"10:05:50:105","1068274127450","  24.400","   3.000","  800","  54.425"," 483.841"," 134.400","   1.570"," 105.766","  29.380"," 74","0","   1.426","  43.012","  11.948","  40.466"," 168.377","  46.771","  47.000"," 1200"
"10:05:50:206","1068524314025","  24.500","   0.000","  800","  52.996"," 489.157"," 135.877","   0.200"," 105.786","  29.385"," 75","0","   1.410","  43.153","  11.987","  40.384"," 172.428","  47.897","  47.000"," 1200"
"10:05:50:306","1068774494000","  24.600","   1.000","  800","  53.024"," 494.476"," 137.354","   0.542"," 105.841","  29.400"," 74","0","   1.403","  43.294","  12.026","  40.107"," 176.451","  49.014","  47.000"," 1200"
"10:05:50:406","1069024792563","  24.701","   0.000","  800","  52.314"," 499.726"," 138.813","   0.149"," 105.856","  29.404"," 75","0","   1.382","  43.432","  12.065","  39.913"," 180.456","  50.127","  47.000"," 1200"
"10:05:50:507","1069274772313","  24.801","   5.000","  800","  53.761"," 505.114"," 140.309","   1.317"," 105.988","  29.441"," 75","0","   1.415","  43.574","  12.104","  40.200"," 184.485","  51.246","  47.000"," 1200"
"10:05:50:603","1069516570863","  24.898","   0.000","  800","  52.423"," 510.196"," 141.721","   0.211"," 106.008","  29.447"," 75","0","   1.383","  43.708","  12.141","  39.945"," 188.357","  52.321","  47.000"," 1200"
"10:05:50:707","1069775098520","  25.002","   3.000"," 1700","  54.629"," 515.858"," 143.294","   1.633"," 106.177","  29.494"," 76","0","   1.552","  43.869","  12.186","  40.533"," 192.559","  53.488","  47.000"," 1200"
"10:05:50:807","1070025169563","  25.102","  19.000","  800","  46.150"," 520.485"," 144.579","   5.706"," 106.750","  29.653"," 73","0","   1.977","  44.067","  12.241","  27.970"," 195.363","  54.267","  47.000"," 1200"
"10:05:50:903","1070263601400","  25.197","   0.000","  800","  53.017"," 525.553"," 145.987","   0.153"," 106.764","  29.657"," 75","0","   1.398","  44.201","  12.278","  40.418"," 199.227","  55.341","  47.000"," 1200"
"10:05:51:008","1070524376300","  25.302","   1.000","  800","  53.941"," 531.193"," 147.554","   0.410"," 106.807","  29.669"," 75","0","   1.482","  44.356","  12.321","  40.908"," 203.504","  56.529","  47.000"," 1200"
"10:05:51:108","1070773761013","  25.402","   1.000","  800","  53.014"," 536.493"," 149.026","   0.362"," 106.843","  29.679"," 76","0","   1.454","  44.501","  12.361","  40.232"," 207.526","  57.646","  47.000"," 1200"
"10:05:51:207","1071023129800","  25.502","   0.000","  800","  53.365"," 541.829"," 150.508","   0.216"," 106.865","  29.685"," 76","0","   1.435","  44.645","  12.401","  40.656"," 211.591","  58.775","  47.000"," 1200"
"10:05:51:307","1071272566613","  25.602","   1.000","  800","  53.709"," 547.200"," 152.000","   0.557"," 106.920","  29.700"," 75","0","   1.479","  44.792","  12.442","  40.632"," 215.654","  59.904","  47.000"," 1200"
"10:05:51:406","1071517842413","  25.700","   0.000","  800","  52.856"," 552.398"," 153.444","   0.155"," 106.936","  29.704"," 77","0","   1.425","  44.933","  12.481","  40.289"," 219.616","  61.005","  47.000"," 1200"
