"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:06:07:055","2303751726409","  39.000","  10.000"," 2500","   7.633"," 324.948","  90.263","   1.925"," 109.785","  30.496"," 65","0","   1.473","  59.371","  16.492","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:156","2304002095150","  39.100","  13.000"," 2500","  10.259"," 325.978","  90.550","   2.661"," 110.052","  30.570"," 65","0","   1.445","  59.516","  16.532","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:256","2304251755143","  39.200","  13.000"," 2500","   9.916"," 326.971","  90.825","   2.521"," 110.304","  30.640"," 66","0","   1.404","  59.657","  16.571","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:357","2304503774090","  39.302","  11.000"," 1700","   8.844"," 327.864","  91.073","   2.031"," 110.510","  30.697"," 65","0","   1.395","  59.798","  16.610","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:458","2304755820045","  39.403","   6.000"," 1700","  10.759"," 328.952","  91.375","   3.478"," 110.861","  30.795"," 65","0","   1.570","  59.956","  16.655","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:554","2304996372388","  39.499","   0.000","  800","   2.209"," 329.165","  91.435","   0.037"," 110.865","  30.796"," 64","0","   1.280","  60.080","  16.689","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:655","2305247931813","  39.600","   0.000","  800","   2.173"," 329.384","  91.496","   0.043"," 110.869","  30.797"," 64","0","   1.280","  60.209","  16.725","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:757","2305501786275","  39.702","   1.000","  800","   2.408"," 329.629","  91.564","   0.099"," 110.879","  30.800"," 66","0","   1.294","  60.341","  16.761","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:858","2305752873413","  39.802","   0.000","  800","   2.029"," 329.833","  91.620","   0.025"," 110.882","  30.800"," 63","0","   1.264","  60.468","  16.797","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:07:958","2306002388113","  39.902","   0.000","  800","   2.239"," 330.057","  91.683","   0.051"," 110.887","  30.802"," 63","0","   1.295","  60.598","  16.833","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:08:058","2306253727045","  40.003","   0.000"," 1700","   2.326"," 330.291","  91.748","   0.062"," 110.893","  30.804"," 65","0","   1.296","  60.728","  16.869","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:08:156","2306496843670","  40.101","   3.000"," 1700","   3.746"," 330.657","  91.849","   0.404"," 110.932","  30.815"," 64","0","   1.386","  60.863","  16.906","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:08:254","2306741919258","  40.199","  21.000"," 3300","  19.163"," 332.539","  92.372","  10.633"," 111.977","  31.105"," 70","0","   1.706","  61.031","  16.953","   0.051","   0.013","   0.004","  47.000","  750"
"09:06:08:354","2306990252841","  40.298","  35.000"," 2500","  33.215"," 335.846","  93.291","  20.662"," 114.034","  31.676"," 73","0","   1.761","  61.206","  17.002","   0.007","   0.013","   0.004","  47.000","  750"
"09:06:08:455","2307242245254","  40.399","  22.000"," 3300","  28.474"," 338.723","  94.090","  16.144"," 115.665","  32.129"," 72","0","   1.697","  61.378","  17.049","   0.000","   0.013","   0.004","  47.000","  750"
"09:06:08:558","2307500054220","  40.503","   4.000"," 1700","   6.096"," 339.353","  94.265","   1.437"," 115.814","  32.171"," 65","0","   1.422","  61.525","  17.090","   0.000","   0.013","   0.004","  47.000","  750"
"09:06:08:659","2307750809671","  40.603","  10.000"," 3600","  11.842"," 340.544","  94.596","   5.768"," 116.394","  32.332"," 69","0","   1.543","  61.680","  17.133","   0.008","   0.014","   0.004","  47.000","  750"
"09:06:08:755","2307990074230","  40.699","  14.000"," 1700","  21.344"," 342.591","  95.164","  10.554"," 117.406","  32.613"," 68","0","   1.817","  61.854","  17.182","   0.000","   0.014","   0.004","  47.000","  750"
"09:06:08:855","2308240593305","  40.800","   4.000"," 1700","   3.983"," 342.991","  95.275","   0.402"," 117.446","  32.624"," 65","0","   1.428","  61.997","  17.222","   0.000","   0.014","   0.004","  47.000","  750"
"09:06:08:954","2308488305374","  40.899","  12.000"," 2500","   8.175"," 343.803","  95.501","   1.747"," 117.620","  32.672"," 66","0","   1.436","  62.140","  17.261","   0.000","   0.014","   0.004","  47.000","  750"
"09:06:09:057","2308745035097","  41.002","  17.000"," 3400","  15.138"," 345.361","  95.934","   6.529"," 118.292","  32.859"," 67","0","   1.541","  62.299","  17.305","   0.010","   0.015","   0.004","  47.000","  750"
"09:06:09:157","2308994130685","  41.102","  15.000"," 2500","  13.784"," 346.738","  96.316","   5.430"," 118.834","  33.010"," 67","0","   1.514","  62.450","  17.347","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:258","2309244528282","  41.202","  10.000"," 3300","   9.932"," 347.735","  96.593","   3.263"," 119.162","  33.101"," 67","0","   1.488","  62.599","  17.389","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:359","2309496647502","  41.303","   4.000"," 2500","   5.248"," 348.266","  96.740","   1.094"," 119.273","  33.131"," 64","0","   1.468","  62.748","  17.430","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:458","2309745177750","  41.403","   8.000"," 3300","  11.387"," 349.400","  97.056","   3.835"," 119.655","  33.237"," 66","0","   1.675","  62.915","  17.476","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:554","2309983332292","  41.498","  33.000"," 3300","  35.730"," 352.812","  98.003","  23.342"," 121.883","  33.857"," 78","0","   2.004","  63.106","  17.529","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:655","2310235631010","  41.600","  30.000"," 2800","  33.134"," 356.163","  98.934","  21.328"," 124.041","  34.456"," 72","0","   1.856","  63.294","  17.582","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:756","2310488717247","  41.701","  11.000"," 2500","  11.569"," 357.337","  99.260","   3.832"," 124.430","  34.564"," 67","0","   1.747","  63.471","  17.631","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:854","2310733295652","  41.799","   8.000"," 2500","   6.659"," 357.990","  99.442","   1.425"," 124.569","  34.603"," 66","0","   1.634","  63.631","  17.675","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:09:959","2310993130180","  41.903","   6.000"," 1700","   6.599"," 358.678","  99.633","   1.369"," 124.712","  34.642"," 64","0","   1.596","  63.797","  17.721","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:055","2311234583767","  42.000","  10.000"," 2500","   8.181"," 359.470","  99.853","   1.852"," 124.891","  34.692"," 65","0","   1.681","  63.960","  17.767","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:156","2311484720701","  42.100","  13.000"," 2500","  10.657"," 360.538"," 100.150","   3.398"," 125.232","  34.787"," 66","0","   1.652","  64.126","  17.813","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:257","2311737715719","  42.202","  20.000"," 3100","  19.096"," 362.475"," 100.688","   9.119"," 126.157","  35.044"," 69","0","   1.688","  64.297","  17.860","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:358","2311988978564","  42.303","  20.000"," 3300","  21.265"," 364.618"," 101.283","  10.940"," 127.259","  35.350"," 69","0","   1.687","  64.467","  17.907","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:454","2312228333485","  42.398","  14.000"," 2500","  14.363"," 365.996"," 101.666","   6.214"," 127.855","  35.515"," 68","0","   1.780","  64.638","  17.955","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:557","2312485411655","  42.502","   7.000"," 1700","   7.435"," 366.762"," 101.878","   1.498"," 128.010","  35.558"," 64","0","   1.573","  64.800","  18.000","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:654","2312727105390","  42.598","  18.000"," 1700","  15.599"," 368.274"," 102.298","   7.035"," 128.691","  35.748"," 65","0","   1.783","  64.973","  18.048","   0.000","   0.015","   0.004","  47.000","  750"
"09:06:10:754","2312976577824","  42.698","  11.000"," 2500","  12.081"," 369.482"," 102.634","   4.508"," 129.142","  35.873"," 66","0","   1.692","  65.142","  18.095","   0.018","   0.017","   0.005","  47.000","  750"
"09:06:10:858","2313236639760","  42.803","   6.000"," 1700","   6.202"," 370.129"," 102.814","   1.196"," 129.267","  35.908"," 64","0","   1.586","  65.307","  18.141","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:10:954","2313475769939","  42.899","   7.000"," 2500","   7.101"," 370.810"," 103.003","   1.422"," 129.403","  35.945"," 65","0","   1.604","  65.461","  18.184","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:054","2313725017113","  42.999","   7.000"," 2500","   6.471"," 371.456"," 103.182","   1.328"," 129.536","  35.982"," 65","0","   1.559","  65.617","  18.227","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:156","2313979419775","  43.101","   7.000"," 1700","   6.933"," 372.163"," 103.379","   1.407"," 129.680","  36.022"," 64","0","   1.654","  65.785","  18.274","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:255","2314226397138","  43.200","  12.000"," 2800","  10.384"," 373.192"," 103.664","   3.329"," 130.009","  36.114"," 65","0","   1.712","  65.955","  18.321","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:354","2314473148428","  43.299","  11.000"," 2500","   8.431"," 374.026"," 103.896","   2.083"," 130.215","  36.171"," 65","0","   1.640","  66.117","  18.366","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:455","2314725856875","  43.400","   8.000"," 1700","  11.292"," 375.170"," 104.214","   4.118"," 130.633","  36.287"," 66","0","   1.731","  66.293","  18.415","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:554","2314972341938","  43.499","   7.000"," 2500","   6.239"," 375.786"," 104.385","   1.106"," 130.742","  36.317"," 64","0","   1.588","  66.450","  18.458","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:654","2315221867071","  43.599","   5.000"," 2500","   4.856"," 376.272"," 104.520","   0.816"," 130.824","  36.340"," 65","0","   1.533","  66.603","  18.501","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:757","2315477833770","  43.701","   5.000"," 1700","   6.085"," 376.897"," 104.694","   0.962"," 130.922","  36.367"," 68","0","   1.571","  66.764","  18.546","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:854","2315720794558","  43.799","   6.000"," 2500","   5.530"," 377.435"," 104.843","   1.037"," 131.023","  36.395"," 65","0","   1.596","  66.920","  18.589","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:11:954","2315970284850","  43.899","   5.000"," 1700","   5.401"," 377.976"," 104.993","   1.056"," 131.129","  36.425"," 65","0","   1.530","  67.073","  18.631","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:054","2316220243710","  43.999","   6.000"," 1700","   5.638"," 378.541"," 105.150","   1.129"," 131.242","  36.456"," 64","0","   1.577","  67.231","  18.675","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:154","2316469081373","  44.099","   7.000"," 2500","   8.277"," 379.366"," 105.380","   1.843"," 131.426","  36.507"," 63","0","   1.575","  67.388","  18.719","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:255","2316720773488","  44.200","   5.000"," 2500","   5.041"," 379.875"," 105.521","   0.857"," 131.512","  36.531"," 64","0","   1.565","  67.546","  18.763","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:355","2316970040140","  44.300","   5.000"," 1700","   6.094"," 380.484"," 105.690","   0.994"," 131.612","  36.559"," 64","0","   1.535","  67.699","  18.805","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:454","2317218040310","  44.399","   8.000"," 1700","  10.011"," 381.480"," 105.967","   2.949"," 131.905","  36.640"," 65","0","   1.743","  67.872","  18.853","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:554","2317466930103","  44.499","   5.000"," 2500","   4.974"," 381.976"," 106.104","   0.847"," 131.990","  36.664"," 64","0","   1.522","  68.024","  18.896","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:657","2317723803980","  44.602","  10.000"," 1700","   8.504"," 382.852"," 106.348","   2.206"," 132.217","  36.727"," 64","0","   1.708","  68.200","  18.945","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:754","2317965841760","  44.699","  13.000"," 2500","   9.589"," 383.782"," 106.606","   2.511"," 132.460","  36.795"," 64","0","   1.744","  68.370","  18.992","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:854","2318215362409","  44.799","  12.000"," 2500","   9.290"," 384.712"," 106.864","   2.467"," 132.707","  36.863"," 67","0","   1.699","  68.539","  19.039","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:12:956","2318468589535","  44.900","  11.000"," 1700","   9.989"," 385.726"," 107.146","   2.658"," 132.977","  36.938"," 64","0","   1.710","  68.713","  19.087","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:054","2318714294433","  44.999","   9.000"," 2500","   7.351"," 386.450"," 107.347","   1.770"," 133.151","  36.987"," 67","0","   1.676","  68.878","  19.133","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:154","2318963717070","  45.099","   6.000"," 1700","   6.957"," 387.146"," 107.540","   1.282"," 133.280","  37.022"," 64","0","   1.598","  69.038","  19.177","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:255","2319216047765","  45.200","   7.000"," 1700","   6.508"," 387.804"," 107.723","   1.335"," 133.415","  37.060"," 63","0","   1.613","  69.201","  19.223","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:354","2319462717325","  45.299","   8.000"," 1700","   7.859"," 388.581"," 107.939","   1.654"," 133.578","  37.105"," 64","0","   1.673","  69.367","  19.269","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:454","2319712187522","  45.399","   7.000"," 2500","   9.558"," 389.537"," 108.205","   2.428"," 133.821","  37.172"," 66","0","   1.734","  69.540","  19.317","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:556","2319966796480","  45.501","   5.000"," 1700","   5.232"," 390.071"," 108.353","   0.895"," 133.912","  37.198"," 64","0","   1.547","  69.698","  19.361","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:654","2320211115510","  45.599","   8.000"," 2500","   8.211"," 390.876"," 108.577","   1.722"," 134.081","  37.245"," 65","0","   1.626","  69.857","  19.405","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:754","2320460369855","  45.699","   6.000"," 2500","   5.692"," 391.444"," 108.735","   1.049"," 134.186","  37.274"," 65","0","   1.583","  70.016","  19.449","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:854","2320710027120","  45.799","  11.000"," 2500","   9.456"," 392.391"," 108.997","   2.430"," 134.429","  37.341"," 69","0","   1.694","  70.185","  19.496","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:13:954","2320959348879","  45.899","  13.000"," 3100","  10.616"," 393.452"," 109.292","   3.109"," 134.740","  37.428"," 65","0","   1.771","  70.362","  19.545","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:054","2321208873617","  45.999","  10.000"," 2500","   8.733"," 394.326"," 109.535","   2.235"," 134.963","  37.490"," 65","0","   1.688","  70.531","  19.592","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:154","2321456908250","  46.098","   6.000"," 1700","   6.261"," 394.948"," 109.708","   1.117"," 135.074","  37.521"," 63","0","   1.557","  70.686","  19.635","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:254","2321707561635","  46.199","   9.000"," 2800","   7.294"," 395.681"," 109.911","   1.801"," 135.255","  37.571"," 64","0","   1.661","  70.853","  19.681","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:354","2321957218345","  46.299","   9.000"," 1700","   8.175"," 396.500"," 110.139","   1.957"," 135.451","  37.625"," 64","0","   1.643","  71.017","  19.727","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:457","2322213205745","  46.402","  12.000"," 1700","  13.344"," 397.869"," 110.519","   5.065"," 135.971","  37.770"," 64","0","   1.817","  71.204","  19.779","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:554","2322455284232","  46.499","  11.000"," 2500","  10.928"," 398.930"," 110.814","   3.747"," 136.335","  37.871"," 65","0","   1.690","  71.368","  19.824","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:654","2322704954141","  46.599","   9.000"," 2500","   8.134"," 399.744"," 111.040","   1.795"," 136.515","  37.921"," 65","0","   1.692","  71.537","  19.871","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:759","2322966123980","  46.704","   8.000"," 1700","   7.900"," 400.571"," 111.270","   1.779"," 136.701","  37.972"," 64","0","   1.646","  71.709","  19.919","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:854","2323203699860","  46.799","  10.000"," 2800","   8.026"," 401.336"," 111.482","   1.906"," 136.882","  38.023"," 64","0","   1.674","  71.869","  19.964","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:14:954","2323453198028","  46.899","   7.000"," 2500","   7.168"," 402.053"," 111.681","   1.560"," 137.038","  38.066"," 65","0","   1.613","  72.030","  20.008","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:15:054","2323702881125","  46.999","   8.000"," 1700","   7.400"," 402.794"," 111.887","   1.685"," 137.207","  38.113"," 64","0","   1.675","  72.198","  20.055","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:15:154","2323952304018","  47.099","  13.000"," 2500","  11.821"," 403.976"," 112.215","   4.105"," 137.618","  38.227"," 67","0","   1.765","  72.374","  20.104","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:15:254","2324201873916","  47.199","   7.000"," 2500","   7.028"," 404.679"," 112.411","   1.343"," 137.752","  38.264"," 64","0","   1.605","  72.535","  20.149","   0.000","   0.017","   0.005","  47.000","  750"
"09:06:15:357","2324458409382","  47.302","  21.000"," 2500","  16.605"," 406.387"," 112.885","   7.631"," 138.537","  38.482"," 65","0","   1.833","  72.724","  20.201","   0.016","   0.019","   0.005","  47.000","  750"
"09:06:15:457","2324707140393","  47.402","  13.000"," 2500","  14.391"," 407.822"," 113.284","   6.036"," 139.139","  38.650"," 67","0","   1.813","  72.904","  20.251","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:15:554","2324950294710","  47.499","   5.000"," 1700","   5.591"," 408.367"," 113.435","   0.932"," 139.230","  38.675"," 66","0","   1.545","  73.055","  20.293","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:15:658","2325207837545","  47.602","   7.000"," 1700","   6.314"," 409.019"," 113.616","   1.231"," 139.357","  38.710"," 65","0","   1.584","  73.219","  20.339","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:15:754","2325449071529","  47.699","   8.000"," 2500","   7.218"," 409.717"," 113.810","   1.550"," 139.507","  38.752"," 65","0","   1.653","  73.378","  20.383","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:15:854","2325698525535","  47.799","  10.000"," 2800","   8.165"," 410.534"," 114.037","   1.993"," 139.706","  38.807"," 64","0","   1.665","  73.545","  20.429","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:15:954","2325946820025","  47.899","   7.000"," 1700","   8.495"," 411.379"," 114.272","   2.072"," 139.912","  38.864"," 64","0","   1.624","  73.707","  20.474","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:054","2326197472784","  47.999","   8.000"," 2500","   7.669"," 412.150"," 114.486","   1.555"," 140.068","  38.908"," 64","0","   1.644","  73.872","  20.520","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:154","2326446904829","  48.099","   9.000"," 2500","  10.282"," 413.178"," 114.772","   3.492"," 140.417","  39.005"," 64","0","   1.634","  74.035","  20.565","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:255","2326698050880","  48.200","   7.000"," 1700","   7.036"," 413.887"," 114.969","   1.564"," 140.575","  39.049"," 67","0","   1.603","  74.197","  20.610","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:354","2326945676931","  48.299","   6.000"," 2500","   6.470"," 414.529"," 115.147","   1.133"," 140.687","  39.080"," 64","0","   1.595","  74.355","  20.654","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:455","2327195309981","  48.399","  15.000"," 2500","  17.382"," 416.269"," 115.630","   7.765"," 141.465","  39.296"," 66","0","   1.836","  74.539","  20.705","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:557","2327450753750","  48.502","   9.000"," 1700","   8.141"," 417.103"," 115.862","   1.793"," 141.648","  39.347"," 66","0","   1.634","  74.706","  20.752","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:656","2327698688683","  48.601","   8.000"," 2500","   6.860"," 417.784"," 116.051","   1.434"," 141.791","  39.386"," 64","0","   1.658","  74.871","  20.797","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:755","2327943812303","  48.699","   8.000"," 2500","   6.687"," 418.442"," 116.234","   1.294"," 141.918","  39.422"," 64","0","   1.584","  75.027","  20.841","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:855","2328195416745","  48.800","   8.000"," 1700","   7.330"," 419.181"," 116.439","   1.731"," 142.092","  39.470"," 64","0","   1.657","  75.194","  20.887","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:16:954","2328442360741","  48.899","  17.000"," 3500","  25.614"," 421.717"," 117.144","  14.029"," 143.481","  39.856"," 73","0","   1.593","  75.351","  20.931","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:17:055","2328692105159","  48.999","   8.000"," 2500","   7.509"," 422.469"," 117.352","   1.737"," 143.655","  39.904"," 65","0","   1.636","  75.515","  20.976","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:17:158","2328950923540","  49.103","   6.000"," 1700","   6.324"," 423.125"," 117.535","   1.089"," 143.768","  39.936"," 65","0","   1.581","  75.679","  21.022","   0.000","   0.019","   0.005","  47.000","  750"
"09:06:17:197","2329046560867","  49.141","   9.000"," 2500","   6.442"," 423.372"," 117.603","   1.326"," 143.819","  39.950"," 65","0","   1.660","  75.743","  21.040","   0.000","   0.019","   0.005","  47.000","  750"
