"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:07:27:803","1311955146500","  38.748","   0.000","  800","   2.045"," 337.652","  93.792","   0.033"," 123.452","  34.292"," 66","0","   1.261","  58.879","  16.355","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:904","1312205671769","  38.849","  17.000"," 3500","  21.317"," 339.793","  94.387","  11.295"," 124.586","  34.607"," 67","0","   1.765","  59.056","  16.404","   0.008","   0.008","   0.002","  47.000","  750"
"10:07:28:006","1312459649210","  38.950","   8.000"," 1700","  11.934"," 341.009","  94.725","   5.050"," 125.101","  34.750"," 67","0","   1.629","  59.222","  16.451","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:104","1312704732650","  39.049","   3.000"," 1700","   3.850"," 341.387","  94.830","   0.445"," 125.144","  34.762"," 65","0","   1.411","  59.361","  16.489","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:204","1312954281245","  39.149","   3.000"," 1700","   3.941"," 341.781","  94.939","   0.461"," 125.190","  34.775"," 65","0","   1.399","  59.501","  16.528","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:304","1313203772025","  39.249","   2.000","  800","   3.047"," 342.086","  95.024","   0.231"," 125.214","  34.782"," 65","0","   1.357","  59.636","  16.566","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:404","1313453214365","  39.349","   5.000"," 1700","   7.581"," 342.844","  95.234","   2.678"," 125.481","  34.856"," 66","0","   1.474","  59.784","  16.607","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:504","1313702606330","  39.449","   3.000"," 1700","   3.562"," 343.200","  95.333","   0.344"," 125.516","  34.866"," 65","0","   1.410","  59.925","  16.646","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:604","1313951737440","  39.549","   2.000"," 1700","   3.148"," 343.515","  95.421","   0.235"," 125.539","  34.872"," 65","0","   1.361","  60.061","  16.684","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:704","1314201131497","  39.649","  19.000"," 3500","  24.345"," 345.949","  96.097","  13.170"," 126.856","  35.238"," 71","0","   1.929","  60.254","  16.737","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:804","1314450569444","  39.749","  42.000"," 3500","  40.939"," 350.043","  97.234","  28.094"," 129.666","  36.018"," 70","0","   1.825","  60.436","  16.788","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:28:904","1314700390970","  39.849","  22.000"," 1700","  26.669"," 352.714","  97.976","  15.395"," 131.208","  36.447"," 68","0","   1.836","  60.620","  16.839","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:006","1314953948970","  39.950","   9.000"," 1700","  10.591"," 353.791","  98.275","   2.965"," 131.509","  36.530"," 67","0","   1.629","  60.786","  16.885","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:104","1315199414171","  40.049","  10.000"," 2500","   9.672"," 354.743","  98.540","   3.022"," 131.807","  36.613"," 67","0","   1.685","  60.952","  16.931","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:204","1315448876729","  40.149","   6.000"," 2500","   5.633"," 355.306","  98.696","   1.130"," 131.920","  36.644"," 66","0","   1.550","  61.107","  16.974","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:306","1315703308890","  40.251","   5.000"," 1700","   5.197"," 355.836","  98.843","   0.870"," 132.008","  36.669"," 66","0","   1.517","  61.261","  17.017","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:404","1315947557400","  40.349","  13.000"," 2800","  11.158"," 356.929","  99.147","   3.714"," 132.372","  36.770"," 66","0","   1.612","  61.419","  17.061","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:504","1316197019275","  40.449","  16.000"," 3400","  13.267"," 358.256","  99.515","   4.482"," 132.820","  36.895"," 67","0","   1.617","  61.581","  17.106","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:606","1316450053065","  40.550","  16.000"," 3300","  13.828"," 359.659","  99.905","   4.791"," 133.306","  37.030"," 67","0","   1.606","  61.744","  17.151","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:704","1316696094289","  40.649","  12.000"," 2500","  14.532"," 361.092"," 100.303","   6.558"," 133.953","  37.209"," 66","0","   1.708","  61.912","  17.198","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:804","1316945666237","  40.749","   5.000"," 2500","   5.049"," 361.597"," 100.444","   0.831"," 134.036","  37.232"," 67","0","   1.538","  62.066","  17.241","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:29:906","1317198329506","  40.850","   6.000"," 2500","   6.042"," 362.209"," 100.614","   0.986"," 134.136","  37.260"," 65","0","   1.530","  62.221","  17.284","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:004","1317444458896","  40.949","   6.000"," 2500","   5.786"," 362.780"," 100.772","   1.170"," 134.252","  37.292"," 66","0","   1.576","  62.377","  17.327","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:104","1317694305433","  41.049","   5.000"," 2500","   6.320"," 363.413"," 100.948","   1.118"," 134.364","  37.323"," 65","0","   1.546","  62.531","  17.370","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:206","1317948956390","  41.151","   5.000"," 1700","   7.110"," 364.139"," 101.150","   1.303"," 134.497","  37.360"," 68","0","   1.535","  62.688","  17.413","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:304","1318192858777","  41.249","   6.000"," 2500","   5.441"," 364.671"," 101.298","   1.009"," 134.596","  37.388"," 67","0","   1.562","  62.841","  17.456","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:404","1318442528238","  41.349","   4.000","  800","   5.389"," 365.211"," 101.447","   0.799"," 134.676","  37.410"," 65","0","   1.501","  62.991","  17.498","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:506","1318695011552","  41.450","   8.000"," 3100","   8.655"," 366.087"," 101.691","   2.239"," 134.902","  37.473"," 67","0","   1.654","  63.159","  17.544","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:604","1318941078159","  41.549","   6.000"," 2500","   7.005"," 366.778"," 101.883","   1.852"," 135.085","  37.524"," 66","0","   1.591","  63.316","  17.588","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:704","1319190899563","  41.649","   7.000","  800","  10.550"," 367.835"," 102.176","   3.234"," 135.409","  37.614"," 66","0","   1.680","  63.484","  17.634","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:806","1319444103263","  41.751","   5.000","  800","   5.877"," 368.431"," 102.342","   0.924"," 135.503","  37.640"," 65","0","   1.554","  63.642","  17.678","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:30:904","1319689644849","  41.849","   8.000"," 2500","   7.493"," 369.169"," 102.547","   1.675"," 135.667","  37.685"," 65","0","   1.632","  63.802","  17.723","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:004","1319939429900","  41.949","   4.000","  800","   6.302"," 369.800"," 102.722","   0.921"," 135.760","  37.711"," 65","0","   1.518","  63.954","  17.765","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:107","1320194218305","  42.051","   6.000"," 1700","   6.676"," 370.482"," 102.912","   1.037"," 135.866","  37.740"," 67","0","   1.521","  64.110","  17.808","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:204","1320438059755","  42.149","   7.000"," 1700","   6.552"," 371.122"," 103.090","   1.488"," 136.011","  37.781"," 68","0","   1.613","  64.267","  17.852","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:305","1320687744075","  42.249","   5.000","  800","   5.520"," 371.675"," 103.243","   0.792"," 136.090","  37.803"," 67","0","   1.533","  64.421","  17.895","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:407","1320942189290","  42.351","  16.000"," 1700","  11.316"," 372.829"," 103.564","   3.213"," 136.418","  37.894"," 65","0","   1.617","  64.586","  17.941","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:504","1321186252613","  42.449","  17.000"," 3100","  16.918"," 374.485"," 104.024","   6.966"," 137.100","  38.083"," 67","0","   1.658","  64.748","  17.986","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:604","1321435737520","  42.549","   8.000"," 1700","   8.385"," 375.324"," 104.257","   2.609"," 137.361","  38.156"," 66","0","   1.564","  64.905","  18.029","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:706","1321688290920","  42.650","   7.000"," 1700","   8.988"," 376.234"," 104.509","   2.302"," 137.594","  38.221"," 66","0","   1.712","  65.078","  18.077","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:805","1321934919659","  42.749","   7.000"," 2500","   5.880"," 376.815"," 104.671","   1.160"," 137.708","  38.252"," 65","0","   1.581","  65.234","  18.121","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:31:904","1322184248496","  42.849","   5.000"," 2500","   4.684"," 377.283"," 104.801","   0.793"," 137.788","  38.274"," 65","0","   1.516","  65.386","  18.163","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:007","1322439196225","  42.952","   4.000"," 1700","   5.692"," 377.865"," 104.963","   0.871"," 137.877","  38.299"," 66","0","   1.523","  65.541","  18.206","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:104","1322683001435","  43.049","   7.000"," 2800","   5.730"," 378.425"," 105.118","   1.226"," 137.997","  38.332"," 65","0","   1.602","  65.698","  18.249","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:205","1322932644960","  43.149","   7.000"," 2500","   8.395"," 379.266"," 105.352","   2.593"," 138.256","  38.405"," 66","0","   1.575","  65.856","  18.293","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:307","1323187327905","  43.251","   7.000"," 1700","   6.257"," 379.904"," 105.529","   1.080"," 138.366","  38.435"," 64","0","   1.575","  66.016","  18.338","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:405","1323431663452","  43.349","   7.000"," 2500","   6.274"," 380.519"," 105.700","   1.409"," 138.505","  38.473"," 66","0","   1.597","  66.173","  18.381","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:505","1323681277619","  43.449","   5.000"," 2500","   5.607"," 381.080"," 105.856","   0.780"," 138.583","  38.495"," 65","0","   1.534","  66.326","  18.424","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:607","1323935273790","  43.551","   5.000"," 1700","   5.786"," 381.669"," 106.019","   0.889"," 138.673","  38.520"," 64","0","   1.527","  66.482","  18.467","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:705","1324180078885","  43.649","   8.000"," 2500","   9.434"," 382.595"," 106.276","   2.549"," 138.923","  38.590"," 65","0","   1.746","  66.653","  18.515","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:805","1324429765175","  43.750","  15.000","  800","  17.733"," 384.371"," 106.770","   8.605"," 139.785","  38.829"," 65","0","   1.686","  66.822","  18.562","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:32:907","1324684258765","  43.852","   5.000"," 1700","   5.577"," 384.940"," 106.928","   0.846"," 139.871","  38.853"," 66","0","   1.520","  66.977","  18.605","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:005","1324928695088","  43.950","   8.000","  800","   7.120"," 385.637"," 107.121","   1.536"," 140.021","  38.895"," 66","0","   1.644","  67.138","  18.649","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:104","1325177143807","  44.049","   5.000"," 2500","   4.757"," 386.111"," 107.253","   0.795"," 140.101","  38.917"," 64","0","   1.509","  67.288","  18.691","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:204","1325426059005","  44.149","   6.000"," 1700","   5.594"," 386.669"," 107.408","   1.100"," 140.210","  38.947"," 64","0","   1.557","  67.444","  18.734","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:304","1325675946417","  44.249","   7.000"," 3100","   6.818"," 387.352"," 107.598","   1.745"," 140.385","  38.996"," 65","0","   1.602","  67.604","  18.779","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:404","1325925572107","  44.349","   7.000"," 2500","   7.965"," 388.150"," 107.819","   1.755"," 140.561","  39.045"," 65","0","   1.598","  67.764","  18.823","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:507","1326180410600","  44.451","   5.000"," 1700","   5.877"," 388.750"," 107.986","   0.948"," 140.658","  39.072"," 65","0","   1.525","  67.920","  18.867","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:604","1326424137909","  44.549","  10.000"," 2500","   9.663"," 389.694"," 108.248","   3.060"," 140.957","  39.155"," 65","0","   1.635","  68.080","  18.911","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:707","1326678962375","  44.651","  14.000"," 3400","  15.149"," 391.242"," 108.678","   5.938"," 141.563","  39.323"," 66","0","   1.793","  68.263","  18.962","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:806","1326926789470","  44.751","  12.000"," 1700","  10.888"," 392.324"," 108.979","   3.238"," 141.885","  39.413"," 65","0","   1.717","  68.434","  19.009","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:33:905","1327172716461","  44.849","   9.000"," 2500","   7.662"," 393.079"," 109.189","   1.694"," 142.052","  39.459"," 66","0","   1.629","  68.594","  19.054","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:004","1327421949732","  44.949","   9.000"," 2800","   8.024"," 393.881"," 109.411","   1.655"," 142.218","  39.505"," 65","0","   1.627","  68.757","  19.099","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:107","1327676936925","  45.051","   6.000"," 1700","   6.780"," 394.574"," 109.604","   1.339"," 142.354","  39.543"," 65","0","   1.565","  68.917","  19.144","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:205","1327921332015","  45.149","   7.000"," 2500","   6.866"," 395.247"," 109.791","   1.653"," 142.516","  39.588"," 65","0","   1.606","  69.074","  19.187","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:304","1328170275935","  45.249","   7.000"," 2800","   6.135"," 395.859"," 109.961","   1.191"," 142.635","  39.621"," 65","0","   1.569","  69.231","  19.231","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:406","1328422496661","  45.350","  11.000"," 2500","   9.637"," 396.834"," 110.232","   2.652"," 142.903","  39.695"," 65","0","   1.656","  69.398","  19.277","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:505","1328669447239","  45.449","  12.000"," 2500","  10.028"," 397.827"," 110.507","   2.939"," 143.194","  39.776"," 66","0","   1.721","  69.569","  19.325","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:605","1328918748741","  45.549","   9.000"," 2800","   7.386"," 398.565"," 110.712","   1.667"," 143.361","  39.823"," 65","0","   1.594","  69.728","  19.369","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:705","1329168997770","  45.650","   8.000"," 1700","  11.077"," 399.676"," 111.021","   3.183"," 143.680","  39.911"," 65","0","   1.728","  69.901","  19.417","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:805","1329417898952","  45.749","   8.000"," 2500","   7.204"," 400.395"," 111.221","   1.463"," 143.826","  39.952"," 66","0","   1.640","  70.065","  19.463","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:34:905","1329667637450","  45.850","   6.000","  800","   6.121"," 401.008"," 111.391","   1.127"," 143.939","  39.983"," 65","0","   1.538","  70.219","  19.505","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:006","1329920970175","  45.951","  15.000"," 1700","  11.626"," 402.189"," 111.719","   3.629"," 144.308","  40.086"," 64","0","   1.773","  70.399","  19.555","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:105","1330166186119","  46.049","  15.000"," 2500","  11.705"," 403.340"," 112.039","   3.965"," 144.698","  40.194"," 65","0","   1.774","  70.574","  19.604","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:205","1330415866320","  46.150","   9.000"," 2500","   9.217"," 404.262"," 112.295","   2.485"," 144.946","  40.263"," 66","0","   1.655","  70.739","  19.650","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:307","1330669912920","  46.251","   8.000"," 1700","   6.862"," 404.961"," 112.489","   1.405"," 145.090","  40.303"," 64","0","   1.634","  70.906","  19.696","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:405","1330914881000","  46.350","   8.000","  800","   7.293"," 405.677"," 112.688","   1.528"," 145.240","  40.344"," 65","0","   1.641","  71.067","  19.741","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:505","1331164123718","  46.450","   6.000"," 2500","   6.243"," 406.301"," 112.861","   0.983"," 145.338","  40.372"," 65","0","   1.532","  71.220","  19.783","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:606","1331416310600","  46.551","   5.000"," 1700","   5.717"," 406.879"," 113.022","   0.998"," 145.439","  40.400"," 64","0","   1.560","  71.378","  19.827","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:705","1331662974795","  46.650","  11.000"," 2500","  10.902"," 407.958"," 113.322","   3.133"," 145.749","  40.486"," 65","0","   1.825","  71.558","  19.877","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:805","1331912678783","  46.750","  10.000"," 2500","   9.155"," 408.874"," 113.576","   2.598"," 146.009","  40.558"," 64","0","   1.638","  71.722","  19.923","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:35:907","1332166456625","  46.851","   7.000"," 1700","   7.246"," 409.611"," 113.781","   1.358"," 146.147","  40.596"," 65","0","   1.618","  71.887","  19.969","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:005","1332411396470","  46.950","  11.000"," 2500","   8.737"," 410.469"," 114.019","   2.397"," 146.382","  40.662"," 66","0","   1.704","  72.054","  20.015","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:105","1332662059109","  47.050","  12.000"," 2500","   9.849"," 411.459"," 114.294","   2.733"," 146.657","  40.738"," 65","0","   1.723","  72.227","  20.063","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:206","1332912860055","  47.151","   7.000"," 1700","   7.721"," 412.235"," 114.510","   1.564"," 146.814","  40.782"," 64","0","   1.619","  72.390","  20.108","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:306","1333163300225","  47.251","   7.000"," 1700","   6.547"," 412.893"," 114.692","   1.211"," 146.936","  40.816"," 65","0","   1.615","  72.552","  20.153","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:407","1333414011230","  47.352","   5.000"," 1700","   5.866"," 413.482"," 114.856","   1.080"," 147.044","  40.846"," 64","0","   1.522","  72.705","  20.196","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:506","1333660552920","  47.450","   9.000"," 1700","   7.311"," 414.205"," 115.057","   1.701"," 147.213","  40.892"," 64","0","   1.590","  72.862","  20.240","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:605","1333908006464","  47.550","  11.000"," 2500","   9.275"," 415.125"," 115.313","   2.447"," 147.455","  40.960"," 64","0","   1.720","  73.033","  20.287","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:705","1334157908338","  47.650","   7.000","  800","   9.281"," 416.055"," 115.571","   2.542"," 147.710","  41.031"," 65","0","   1.664","  73.200","  20.333","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:807","1334411305685","  47.751","   6.000"," 1700","   6.011"," 416.666"," 115.740","   0.998"," 147.811","  41.059"," 65","0","   1.579","  73.360","  20.378","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:36:905","1334656605912","  47.850","  14.000"," 2500","  14.132"," 418.056"," 116.127","   5.271"," 148.330","  41.203"," 65","0","   1.794","  73.537","  20.427","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:37:005","1334906298531","  47.950","   7.000"," 2500","   6.699"," 418.726"," 116.313","   1.260"," 148.456","  41.238"," 64","0","   1.596","  73.696","  20.471","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:37:106","1335157178012","  48.050","  18.000"," 3300","  12.797"," 420.013"," 116.670","   5.678"," 149.027","  41.396"," 66","0","   1.773","  73.875","  20.521","   0.013","   0.010","   0.003","  47.000","  750"
"10:07:37:205","1335405002134","  48.150","  15.000"," 2500","  14.840"," 421.488"," 117.080","   6.041"," 149.627","  41.563"," 66","0","   1.800","  74.054","  20.570","   0.035","   0.013","   0.004","  47.000","  750"
"10:07:37:305","1335654287222","  48.250","   6.000"," 2800","   6.546"," 422.142"," 117.262","   1.100"," 149.737","  41.594"," 65","0","   1.567","  74.210","  20.614","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:37:407","1335907886805","  48.351","   7.000"," 1700","   7.585"," 422.913"," 117.476","   1.687"," 149.909","  41.641"," 65","0","   1.623","  74.375","  20.660","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:37:505","1336153398803","  48.450","   9.000"," 2500","   8.062"," 423.707"," 117.696","   1.995"," 150.105","  41.696"," 65","0","   1.656","  74.538","  20.705","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:37:605","1336402649442","  48.550","   8.000"," 2500","   7.431"," 424.449"," 117.903","   1.524"," 150.258","  41.738"," 64","0","   1.601","  74.698","  20.750","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:37:707","1336656339688","  48.652","  10.000","  800","  12.848"," 425.756"," 118.266","   4.877"," 150.754","  41.876"," 66","0","   1.762","  74.878","  20.799","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:37:805","1336901911900","  48.750","   9.000","  800","   7.707"," 426.515"," 118.476","   1.690"," 150.920","  41.922"," 66","0","   1.658","  75.041","  20.845","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:37:905","1337151063925","  48.850","  10.000"," 2500","   8.857"," 427.400"," 118.722","   2.462"," 151.166","  41.991"," 65","0","   1.666","  75.207","  20.891","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:007","1337404036747","  48.951","   7.000"," 2500","   6.723"," 428.082"," 118.912","   1.322"," 151.300","  42.028"," 64","0","   1.580","  75.367","  20.935","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:106","1337651218979","  49.050","   8.000"," 2500","   9.547"," 429.028"," 119.174","   2.945"," 151.592","  42.109"," 65","0","   1.615","  75.528","  20.980","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:205","1337899387113","  49.150","   6.000","  800","   5.535"," 429.579"," 119.327","   1.097"," 151.701","  42.139"," 65","0","   1.550","  75.682","  21.023","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:306","1338150304770","  49.251","   7.000"," 1700","   6.909"," 430.274"," 119.520","   1.363"," 151.838","  42.177"," 65","0","   1.587","  75.841","  21.067","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:405","1338398319581","  49.350","   9.000"," 2500","   7.802"," 431.049"," 119.736","   1.985"," 152.036","  42.232"," 65","0","   1.679","  76.008","  21.113","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:505","1338647667548","  49.450","   6.000"," 2500","   5.796"," 431.629"," 119.897","   1.055"," 152.141","  42.261"," 65","0","   1.578","  76.166","  21.157","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:606","1338900558484","  49.551","   7.000"," 2500","   6.681"," 432.306"," 120.085","   1.191"," 152.262","  42.295"," 64","0","   1.583","  76.327","  21.202","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:705","1339146283000","  49.650","  10.000"," 1700","  12.600"," 433.547"," 120.430","   4.411"," 152.696","  42.416"," 65","0","   1.820","  76.506","  21.252","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:805","1339395983445","  49.750","   6.000"," 1700","   6.336"," 434.182"," 120.606","   1.050"," 152.801","  42.445"," 66","0","   1.600","  76.666","  21.296","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:38:906","1339647020707","  49.851","   7.000"," 2500","   6.816"," 434.868"," 120.797","   1.272"," 152.930","  42.480"," 64","0","   1.620","  76.829","  21.341","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:39:005","1339894795887","  49.950","   9.000"," 2500","   7.060"," 435.569"," 120.991","   1.632"," 153.092","  42.525"," 65","0","   1.656","  76.994","  21.387","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:39:105","1340144092735","  50.050","  15.000"," 3500","  22.875"," 437.855"," 121.627","  11.969"," 154.288","  42.858"," 68","0","   1.585","  77.152","  21.431","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:39:207","1340397541763","  50.151","  10.000","  800","  11.590"," 439.033"," 121.954","   3.811"," 154.675","  42.965"," 64","0","   1.614","  77.316","  21.477","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:39:305","1340643266779","  50.250","   6.000"," 2500","   5.907"," 439.615"," 122.115","   1.179"," 154.791","  42.998"," 66","0","   1.600","  77.474","  21.521","   0.000","   0.013","   0.004","  47.000","  750"
"10:07:39:359","1340777195631","  50.304","   6.000"," 2500","   6.814"," 439.981"," 122.217","   0.997"," 154.845","  43.012"," 65","0","   1.539","  77.556","  21.543","   0.000","   0.013","   0.004","  47.000","  750"

"Total Elapsed Time (sec) = 50.303696"
"Measured RDTSC Frequency (GHz) = 2.494"

"Cumulative Processor Energy_0 (Joules) = 439.981079"
"Cumulative Processor Energy_0 (mWh) = 122.216966"
"Average Processor Power_0 (Watt) = 8.746496"

"Cumulative IA Energy_0 (Joules) = 154.844788"
"Cumulative IA Energy_0 (mWh) = 43.012441"
"Average IA Power_0 (Watt) = 3.078199"

"Cumulative DRAM Energy_0 (Joules) = 77.556458"
"Cumulative DRAM Energy_0 (mWh) = 21.543460"
"Average DRAM Power_0 (Watt) = 1.541765"

"Cumulative GT Energy_0 (Joules) = 0.013184"
"Cumulative GT Energy_0 (mWh) = 0.003662"
"Average GT Power_0 (Watt) = 0.000262"
