"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:04:06:257","2002453160345"," 188.356","   1.000"," 1700","  55.158","3634.362","1009.545","   0.578","2131.321"," 592.034"," 71","0","   2.881"," 306.944","  85.262","  40.634"," 109.142","  30.317","  47.000"," 1200"
"09:04:06:357","2002703286235"," 188.456","   1.000"," 1700","  60.097","3640.389","1011.219","   0.596","2131.381"," 592.050"," 72","0","   2.928"," 307.238","  85.344","  45.465"," 113.701","  31.584","  47.000"," 1200"
"09:04:06:457","2002951564720"," 188.555","   5.000"," 1700","  56.161","3645.979","1012.772","   2.802","2131.660"," 592.128"," 70","0","   3.456"," 307.582","  85.439","  40.018"," 117.685","  32.690","  47.000"," 1200"
"09:04:06:558","2003203774505"," 188.657","   2.000"," 1700","  49.773","3651.012","1014.170","   0.651","2131.726"," 592.146"," 70","0","   3.491"," 307.935","  85.537","  36.179"," 121.343","  33.706","  47.000"," 1200"
"09:04:06:658","2003453795620"," 188.757","   2.000"," 1700","  52.619","3656.286","1015.635","   0.566","2131.783"," 592.162"," 70","0","   3.259"," 308.261","  85.628","  38.940"," 125.247","  34.791","  47.000"," 1200"
"09:04:06:758","2003703993180"," 188.857","   3.000"," 1700","  49.635","3661.265","1017.018","   0.711","2131.854"," 592.182"," 70","0","   3.412"," 308.604","  85.723","  36.021"," 128.860","  35.794","  47.000"," 1200"
"09:04:06:857","2003950054515"," 188.956","   3.000"," 1700","  51.557","3666.352","1018.431","   0.724","2131.925"," 592.201"," 70","0","   3.240"," 308.923","  85.812","  37.738"," 132.583","  36.829","  47.000"," 1200"
"09:04:06:955","2004193582985"," 189.053","   3.000"," 1700","  50.734","3671.305","1019.807","   0.678","2131.991"," 592.220"," 71","0","   3.355"," 309.251","  85.903","  37.139"," 136.209","  37.836","  47.000"," 1200"
"09:04:07:055","2004442966885"," 189.153","   2.000"," 1700","  50.940","3676.398","1021.222","   0.612","2132.053"," 592.237"," 70","0","   3.340"," 309.585","  85.996","  37.334"," 139.942","  38.873","  47.000"," 1200"
"09:04:07:155","2004692517420"," 189.253","   4.000"," 1700","  53.554","3681.757","1022.710","   1.608","2132.214"," 592.282"," 72","0","   3.363"," 309.921","  86.089","  38.847"," 143.828","  39.952","  47.000"," 1200"
"09:04:07:258","2004948752079"," 189.356","  11.000"," 3500","  26.161","3684.444","1023.457","   9.731","2133.213"," 592.559"," 75","0","   2.896"," 310.219","  86.172","   2.783"," 144.114","  40.032","  47.000"," 1200"
"09:04:07:357","2005197489741"," 189.456","  14.000"," 3300","  23.539","3686.792","1024.109","  12.220","2134.432"," 592.898"," 71","0","   1.761"," 310.394","  86.221","   0.000"," 144.114","  40.032","  47.000"," 1200"
"09:04:07:456","2005444738642"," 189.555","  16.000"," 3500","  27.309","3689.499","1024.861","  14.539","2135.873"," 593.298"," 70","0","   2.027"," 310.595","  86.276","   0.000"," 144.114","  40.032","  47.000"," 1200"
"09:04:07:555","2005690738963"," 189.654","   3.000","  800","   4.407","3689.933","1024.981","   0.963","2135.968"," 593.324"," 64","0","   1.410"," 310.734","  86.315","   0.015"," 144.116","  40.032","  47.000"," 1150"
"09:04:07:655","2005940193063"," 189.754","   1.000","  800","   2.406","3690.174","1025.048","   0.103","2135.978"," 593.327"," 63","0","   1.289"," 310.863","  86.351","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:07:755","2006189605625"," 189.854","   3.000"," 1700","   3.399","3690.514","1025.143","   0.280","2136.006"," 593.335"," 64","0","   1.383"," 311.002","  86.389","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:07:857","2006444954430"," 189.956","   4.000"," 1700","   4.067","3690.930","1025.258","   0.439","2136.051"," 593.348"," 64","0","   1.434"," 311.148","  86.430","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:07:954","2006685527045"," 190.052","   5.000"," 1700","   4.118","3691.327","1025.369","   0.491","2136.099"," 593.361"," 63","0","   1.436"," 311.287","  86.469","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:055","2006937037350"," 190.153","   3.000","  800","   3.542","3691.684","1025.468","   0.333","2136.132"," 593.370"," 64","0","   1.393"," 311.427","  86.508","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:155","2007187949250"," 190.254","   4.000"," 1700","   4.277","3692.115","1025.587","   0.575","2136.190"," 593.386"," 63","0","   1.419"," 311.570","  86.547","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:256","2007438889095"," 190.355","   2.000"," 1700","   2.965","3692.413","1025.670","   0.220","2136.212"," 593.392"," 64","0","   1.363"," 311.707","  86.585","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:357","2007690294750"," 190.455","   1.000"," 1700","   2.423","3692.657","1025.738","   0.143","2136.227"," 593.396"," 62","0","   1.287"," 311.837","  86.621","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:457","2007941620300"," 190.556","   3.000","  800","   6.716","3693.334","1025.926","   1.540","2136.382"," 593.439"," 63","0","   1.526"," 311.991","  86.664","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:558","2008193365085"," 190.657","   0.000"," 1700","   2.026","3693.538","1025.983","   0.016","2136.383"," 593.440"," 63","0","   1.268"," 312.119","  86.700","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:658","2008442146545"," 190.757","   1.000"," 1700","   2.623","3693.800","1026.056","   0.113","2136.395"," 593.443"," 63","0","   1.324"," 312.251","  86.736","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:754","2008680804440"," 190.852","   4.000"," 1700","   3.682","3694.152","1026.153","   0.390","2136.432"," 593.453"," 63","0","   1.406"," 312.385","  86.774","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:858","2008939963835"," 190.956","   4.000"," 1700","   3.994","3694.567","1026.269","   0.438","2136.477"," 593.466"," 63","0","   1.432"," 312.534","  86.815","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:08:954","2009179954050"," 191.053","   2.000","  800","   2.987","3694.855","1026.349","   0.240","2136.501"," 593.472"," 63","0","   1.354"," 312.664","  86.851","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:09:055","2009432585263"," 191.154","   1.000","  800","   2.443","3695.102","1026.417","   0.101","2136.511"," 593.475"," 63","0","   1.288"," 312.795","  86.887","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:09:157","2009685542238"," 191.255","   4.000","  800","   5.383","3695.648","1026.569","   1.257","2136.638"," 593.511"," 63","0","   1.387"," 312.935","  86.927","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:09:258","2009937838875"," 191.356","   0.000","  800","   2.331","3695.884","1026.634","   0.034","2136.642"," 593.512"," 63","0","   1.286"," 313.065","  86.963","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:09:357","2010186045075"," 191.456","   1.000"," 1700","   2.411","3696.124","1026.701","   0.074","2136.649"," 593.514"," 62","0","   1.296"," 313.194","  86.998","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:09:458","2010436074500"," 191.556","   3.000","  800","   6.506","3696.776","1026.882","   1.500","2136.799"," 593.555"," 62","0","   1.520"," 313.347","  87.041","   0.000"," 144.116","  40.032","  47.000"," 1150"
"09:04:09:555","2010678928364"," 191.654","  12.000"," 3500","  18.838","3698.610","1027.392","   8.457","2137.623"," 593.784"," 76","0","   1.586"," 313.501","  87.084","   0.008"," 144.117","  40.032","  47.000"," 1100"
"09:04:09:657","2010934268325"," 191.756","   9.000","  800","  25.164","3701.186","1028.107","   8.051","2138.447"," 594.013"," 65","0","   1.865"," 313.692","  87.137","   5.056"," 144.634","  40.176","  47.000"," 1000"
"09:04:09:759","2011187598688"," 191.857","   1.000","  800","  39.876","3705.236","1029.232","   0.249","2138.472"," 594.020"," 67","0","   1.384"," 313.833","  87.176","  27.844"," 147.462","  40.962","  47.000"," 1150"
"09:04:09:857","2011433339913"," 191.956","   0.000","  800","  50.405","3710.202","1030.612","   0.221","2138.494"," 594.026"," 70","0","   1.364"," 313.967","  87.213","  37.952"," 151.201","  42.000","  47.000"," 1200"
"09:04:09:956","2011679830663"," 192.055","   1.000","  800","  53.079","3715.448","1032.069","   0.332","2138.527"," 594.035"," 72","0","   1.395"," 314.105","  87.251","  40.339"," 155.188","  43.108","  47.000"," 1200"
"09:04:10:057","2011930121538"," 192.155","   0.000","  800","  52.480","3720.714","1033.532","   0.192","2138.546"," 594.041"," 73","0","   1.373"," 314.243","  87.290","  39.902"," 159.192","  44.220","  47.000"," 1200"
"09:04:10:157","2012180357775"," 192.255","   2.000","  800","  52.905","3726.022","1035.006","   0.597","2138.606"," 594.057"," 73","0","   1.425"," 314.386","  87.329","  39.966"," 163.202","  45.334","  47.000"," 1200"
"09:04:10:257","2012430588660"," 192.356","   1.000"," 1700","  52.900","3731.329","1036.480","   0.400","2138.646"," 594.068"," 72","0","   1.444"," 314.531","  87.370","  40.062"," 167.221","  46.450","  47.000"," 1200"
"09:04:10:357","2012680231425"," 192.456","   1.000"," 1700","  52.409","3736.575","1037.937","   0.387","2138.685"," 594.079"," 73","0","   1.428"," 314.674","  87.409","  39.735"," 171.198","  47.555","  47.000"," 1200"
"09:04:10:458","2012931156750"," 192.557","   3.000","  800","  55.081","3742.116","1039.477","   1.803","2138.866"," 594.130"," 73","0","   1.657"," 314.840","  87.456","  40.744"," 175.297","  48.694","  47.000"," 1200"
"09:04:10:558","2013181400440"," 192.657","   1.000"," 1700","  52.402","3747.373","1040.937","   0.327","2138.899"," 594.139"," 73","0","   1.452"," 314.986","  87.496","  39.749"," 179.285","  49.801","  47.000"," 1200"
"09:04:10:656","2013426504438"," 192.755","   0.000","  800","  52.316","3752.514","1042.365","   0.228","2138.921"," 594.145"," 74","0","   1.451"," 315.129","  87.536","  39.842"," 183.200","  50.889","  47.000"," 1200"
"09:04:10:759","2013681599000"," 192.857","   1.000","  800","  52.474","3757.881","1043.856","   0.227","2138.945"," 594.151"," 73","0","   1.481"," 315.280","  87.578","  39.887"," 187.279","  52.022","  47.000"," 1200"
"09:04:10:857","2013927540910"," 192.956","   0.000"," 1700","  52.659","3763.073","1045.298","   0.181","2138.963"," 594.156"," 74","0","   1.453"," 315.423","  87.618","  40.126"," 191.236","  53.121","  47.000"," 1200"
"09:04:10:954","2014168428875"," 193.053","  12.000"," 3100","  48.202","3767.729","1046.591","   2.072","2139.163"," 594.212"," 70","0","   1.608"," 315.579","  87.661","  34.004"," 194.520","  54.033","  47.000"," 1200"
"09:04:11:058","2014427185525"," 193.156","   7.000","  800","  51.967","3773.120","1048.089","   3.559","2139.532"," 594.314"," 74","0","   1.907"," 315.776","  87.716","  35.635"," 198.217","  55.060","  47.000"," 1200"
"09:04:11:158","2014677276095"," 193.257","   2.000"," 1700","  54.179","3778.552","1049.598","   0.909","2139.623"," 594.340"," 74","0","   1.588"," 315.936","  87.760","  40.664"," 202.294","  56.193","  47.000"," 1200"
"09:04:11:257","2014923706638"," 193.355","   0.000","  800","  53.054","3783.794","1051.054","   0.185","2139.641"," 594.345"," 74","0","   1.507"," 316.085","  87.801","  40.383"," 206.284","  57.301","  47.000"," 1200"
"09:04:11:357","2015173770340"," 193.456","   1.000"," 1700","  53.304","3789.138","1052.538","   0.278","2139.669"," 594.353"," 74","0","   1.499"," 316.235","  87.843","  40.482"," 210.342","  58.428","  47.000"," 1200"
"09:04:11:457","2015424145950"," 193.556","   3.000","  800","  56.116","3794.771","1054.103","   2.275","2139.898"," 594.416"," 75","0","   1.769"," 316.413","  87.892","  41.173"," 214.475","  59.577","  47.000"," 1200"
"09:04:11:554","2015664966780"," 193.653","   0.000"," 1700","  53.588","3799.945","1055.540","   0.228","2139.920"," 594.422"," 74","0","   1.571"," 316.564","  87.935","  40.746"," 218.410","  60.669","  47.000"," 1200"
"09:04:11:654","2015915583888"," 193.753","   0.000","  800","  52.683","3805.239","1057.011","   0.211","2139.941"," 594.428"," 74","0","   1.530"," 316.718","  87.977","  40.065"," 222.435","  61.788","  47.000"," 1200"
"09:04:11:755","2016167372288"," 193.854","   0.000","  800","  53.075","3810.596","1058.499","   0.186","2139.960"," 594.433"," 75","0","   1.579"," 316.877","  88.021","  40.426"," 226.516","  62.921","  47.000"," 1200"
"09:04:11:857","2016421762638"," 193.956","   0.000","  800","  52.205","3815.921","1059.978","   0.205","2139.980"," 594.439"," 74","0","   1.518"," 317.032","  88.064","  39.698"," 230.565","  64.046","  47.000"," 1200"
"09:04:11:955","2016666282525"," 194.054","   1.000","  800","  52.925","3821.109","1061.419","   0.254","2140.005"," 594.446"," 75","0","   1.550"," 317.184","  88.107","  40.229"," 234.509","  65.141","  47.000"," 1200"
"09:04:12:055","2016913937488"," 194.153","   0.000","  800","  52.671","3826.339","1062.872","   0.182","2140.023"," 594.451"," 74","0","   1.571"," 317.340","  88.150","  40.088"," 238.489","  66.247","  47.000"," 1200"
"09:04:12:155","2017164276963"," 194.254","   4.000","  800","  54.279","3831.787","1064.385","   1.478","2140.172"," 594.492"," 75","0","   1.632"," 317.504","  88.196","  40.370"," 242.541","  67.373","  47.000"," 1200"
"09:04:12:257","2017419832113"," 194.356","   2.000","  800","  52.811","3837.198","1065.888","   0.497","2140.223"," 594.506"," 75","0","   1.955"," 317.704","  88.251","  39.697"," 246.608","  68.502","  47.000"," 1200"
"09:04:12:357","2017668655457"," 194.456","   4.000"," 2800","  42.317","3841.419","1067.061","   1.017","2140.324"," 594.534"," 72","0","   2.910"," 317.994","  88.332","  29.205"," 249.522","  69.312","  47.000"," 1200"
"09:04:12:458","2017919625470"," 194.557","   6.000"," 1700","  47.019","3846.151","1068.375","   3.527","2140.679"," 594.633"," 71","0","   3.088"," 318.305","  88.418","  30.772"," 252.618","  70.172","  47.000"," 1200"
"09:04:12:555","2018161041880"," 194.653","   4.000"," 1700","  44.818","3850.488","1069.580","   0.896","2140.766"," 594.657"," 73","0","   2.872"," 318.583","  88.495","  31.634"," 255.680","  71.022","  47.000"," 1200"
"09:04:12:655","2018411406263"," 194.754","   3.000","  800","  45.128","3855.018","1070.838","   0.904","2140.856"," 594.682"," 73","0","   2.829"," 318.867","  88.574","  31.856"," 258.878","  71.910","  47.000"," 1200"
"09:04:12:755","2018661576333"," 194.854","   4.000"," 2500","  41.664","3859.197","1071.999","   1.198","2140.977"," 594.716"," 70","0","   2.807"," 319.148","  88.652","  28.275"," 261.714","  72.698","  47.000"," 1200"
"09:04:12:857","2018915973040"," 194.956","   3.000"," 1700","  44.059","3863.691","1073.247","   0.914","2141.070"," 594.742"," 73","0","   2.848"," 319.439","  88.733","  30.832"," 264.858","  73.572","  47.000"," 1200"
"09:04:12:956","2019161698975"," 195.054","   4.000","  800","  45.014","3868.126","1074.479","   0.953","2141.164"," 594.768"," 74","0","   2.863"," 319.721","  88.811","  31.714"," 267.983","  74.440","  47.000"," 1200"
"09:04:13:058","2019415607277"," 195.156","   6.000"," 2500","  45.899","3872.798","1075.777","   2.235","2141.391"," 594.831"," 72","0","   2.858"," 320.012","  88.892","  31.119"," 271.151","  75.320","  47.000"," 1200"
"09:04:13:158","2019666518460"," 195.257","  10.000"," 3500","  34.163","3876.235","1076.732","   5.914","2141.986"," 594.996"," 79","0","   2.786"," 320.292","  88.970","  15.510"," 272.711","  75.753","  47.000"," 1200"
"09:04:13:256","2019911514417"," 195.355","  12.000"," 3600","  24.523","3878.643","1077.401","  12.875","2143.251"," 595.347"," 88","0","   1.608"," 320.450","  89.014","   0.000"," 272.711","  75.753","  47.000"," 1200"
"09:04:13:357","2020161392430"," 195.455","  12.000"," 3300","  24.619","3881.110","1078.086","  12.812","2144.534"," 595.704"," 87","0","   1.646"," 320.615","  89.060","   0.000"," 272.711","  75.753","  47.000"," 1200"
"09:04:13:457","2020412576663"," 195.556","   7.000","  800","  12.674","3882.386","1078.441","   5.578","2145.096"," 595.860"," 69","0","   1.662"," 320.782","  89.106","   0.014"," 272.712","  75.753","  47.000"," 1200"
"09:04:13:558","2020664221013"," 195.657","   0.000","  800","   2.089","3882.597","1078.499","   0.026","2145.099"," 595.861"," 66","0","   1.276"," 320.911","  89.142","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:13:656","2020907515025"," 195.754","   0.000","  800","   2.066","3882.798","1078.555","   0.033","2145.102"," 595.862"," 65","0","   1.271"," 321.035","  89.176","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:13:756","2021156892050"," 195.854","   1.000","  800","   2.448","3883.043","1078.623","   0.101","2145.112"," 595.864"," 66","0","   1.301"," 321.165","  89.213","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:13:857","2021410354695"," 195.956","   0.000"," 1700","   2.264","3883.273","1078.687","   0.040","2145.116"," 595.866"," 64","0","   1.281"," 321.295","  89.249","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:13:955","2021652700338"," 196.053","   1.000","  800","   2.468","3883.513","1078.754","   0.101","2145.126"," 595.868"," 65","0","   1.297"," 321.421","  89.284","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:057","2021907152313"," 196.155","   4.000","  800","   5.237","3884.047","1078.902","   0.848","2145.213"," 595.892"," 66","0","   1.394"," 321.564","  89.323","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:156","2022154889515"," 196.255","   3.000"," 1700","   3.127","3884.358","1078.988","   0.372","2145.249"," 595.903"," 65","0","   1.333"," 321.696","  89.360","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:257","2022406945050"," 196.356","   1.000","  800","   2.620","3884.623","1079.062","   0.129","2145.263"," 595.906"," 66","0","   1.331"," 321.831","  89.397","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:358","2022659489398"," 196.457","   1.000"," 2500","   2.852","3884.911","1079.142","   0.198","2145.283"," 595.912"," 64","0","   1.318"," 321.964","  89.434","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:459","2022909746595"," 196.557","   3.000"," 1700","   6.558","3885.569","1079.325","   1.230","2145.406"," 595.946"," 65","0","   1.535"," 322.118","  89.477","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:555","2023151227120"," 196.654","   0.000"," 1700","   2.528","3885.814","1079.393","   0.037","2145.410"," 595.947"," 64","0","   1.295"," 322.243","  89.512","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:656","2023402864563"," 196.755","   0.000","  800","   2.310","3886.047","1079.458","   0.050","2145.415"," 595.949"," 65","0","   1.285"," 322.373","  89.548","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:757","2023654345563"," 196.856","   0.000","  800","   2.192","3886.268","1079.519","   0.040","2145.419"," 595.950"," 64","0","   1.288"," 322.503","  89.584","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:857","2023904772050"," 196.956","   0.000","  800","   2.011","3886.470","1079.575","   0.018","2145.420"," 595.950"," 64","0","   1.267"," 322.630","  89.619","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:14:959","2024156928959"," 197.057","   1.000"," 2500","   2.379","3886.711","1079.642","   0.104","2145.431"," 595.953"," 65","0","   1.290"," 322.761","  89.656","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:15:054","2024395078480"," 197.153","   6.000"," 1700","   4.743","3887.164","1079.768","   0.609","2145.489"," 595.969"," 64","0","   1.506"," 322.904","  89.696","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:15:159","2024655797910"," 197.257","   5.000"," 1700","   6.856","3887.880","1079.967","   1.637","2145.660"," 596.017"," 65","0","   1.468"," 323.058","  89.738","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:15:255","2024895494100"," 197.353","   1.000","  800","   2.341","3888.105","1080.029","   0.105","2145.670"," 596.020"," 64","0","   1.292"," 323.182","  89.773","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:15:357","2025151397180"," 197.456","   1.000"," 1700","   2.436","3888.355","1080.099","   0.073","2145.678"," 596.022"," 64","0","   1.286"," 323.314","  89.809","   0.000"," 272.712","  75.753","  47.000"," 1200"
"09:04:15:456","2025396922868"," 197.554","  12.000"," 3500","  20.944","3890.417","1080.671","   9.500","2146.613"," 596.281"," 72","0","   1.709"," 323.482","  89.856","   0.010"," 272.713","  75.754","  47.000"," 1000"
"09:04:15:555","2025644484650"," 197.654","  10.000","  800","  24.553","3892.854","1081.348","   9.246","2147.530"," 596.536"," 70","0","   1.476"," 323.629","  89.897","   3.691"," 273.080","  75.855","  47.000","  950"
"09:04:15:655","2025894496250"," 197.754","   2.000"," 1700","  31.317","3895.993","1082.220","   0.546","2147.585"," 596.551"," 67","0","   1.362"," 323.765","  89.935","  20.406"," 275.125","  76.424","  47.000"," 1100"
"09:04:15:756","2026145497795"," 197.854","   2.000"," 1700","  40.235","3900.042","1083.345","   0.533","2147.639"," 596.566"," 69","0","   1.368"," 323.903","  89.973","  28.948"," 278.038","  77.233","  47.000"," 1200"
"09:04:15:857","2026398599495"," 197.956","   2.000"," 1700","  44.199","3904.527","1084.591","   0.534","2147.693"," 596.581"," 70","0","   1.356"," 324.040","  90.011","  32.780"," 281.365","  78.157","  47.000"," 1200"
"09:04:15:954","2026640704997"," 198.053","   2.000"," 2500","  43.310","3908.731","1085.759","   0.593","2147.750"," 596.597"," 70","0","   1.366"," 324.173","  90.048","  31.851"," 284.456","  79.016","  47.000"," 1200"
"09:04:16:056","2026893624865"," 198.154","  12.000"," 3600","  22.751","3911.038","1086.399","  11.047","2148.871"," 596.909"," 81","0","   1.445"," 324.320","  90.089","   0.000"," 284.456","  79.016","  47.000"," 1200"
"09:04:16:156","2027143719838"," 198.255","   4.000","  800","   7.389","3911.779","1086.605","   2.833","2149.155"," 596.987"," 67","0","   1.393"," 324.459","  90.128","   0.014"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:258","2027399095275"," 198.357","   1.000","  800","   2.622","3912.047","1086.680","   0.185","2149.174"," 596.993"," 65","0","   1.332"," 324.596","  90.165","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:357","2027645624800"," 198.456","   1.000"," 1700","   2.548","3912.299","1086.750","   0.127","2149.186"," 596.996"," 64","0","   1.289"," 324.723","  90.201","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:456","2027891391275"," 198.554","   3.000","  800","   6.569","3912.946","1086.930","   1.369","2149.321"," 597.034"," 66","0","   1.553"," 324.876","  90.243","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:558","2028146405150"," 198.657","   0.000","  800","   2.115","3913.163","1086.990","   0.024","2149.323"," 597.034"," 64","0","   1.279"," 325.007","  90.280","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:657","2028394427775"," 198.756","   0.000"," 1700","   2.132","3913.375","1087.048","   0.033","2149.327"," 597.035"," 63","0","   1.271"," 325.133","  90.315","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:759","2028647522350"," 198.858","   0.000","  800","   2.164","3913.594","1087.109","   0.040","2149.331"," 597.036"," 64","0","   1.284"," 325.263","  90.351","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:857","2028893272913"," 198.956","   0.000","  800","   2.006","3913.792","1087.164","   0.021","2149.333"," 597.037"," 64","0","   1.270"," 325.389","  90.386","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:16:956","2029139350075"," 199.055","   0.000","  800","   2.273","3914.016","1087.227","   0.063","2149.339"," 597.039"," 64","0","   1.287"," 325.516","  90.421","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:056","2029388805563"," 199.155","   0.000","  800","   1.968","3914.213","1087.281","   0.015","2149.341"," 597.039"," 64","0","   1.264"," 325.642","  90.456","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:154","2029633225990"," 199.253","   3.000"," 1700","   4.104","3914.615","1087.393","   0.506","2149.390"," 597.053"," 64","0","   1.360"," 325.775","  90.493","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:254","2029882165375"," 199.353","   0.000","  800","   2.279","3914.842","1087.456","   0.033","2149.393"," 597.054"," 63","0","   1.279"," 325.903","  90.529","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:357","2030139832415"," 199.456","   1.000"," 1700","   2.372","3915.087","1087.524","   0.071","2149.401"," 597.056"," 64","0","   1.284"," 326.036","  90.565","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:456","2030386814425"," 199.555","   4.000"," 1700","   7.289","3915.809","1087.725","   1.465","2149.546"," 597.096"," 63","0","   1.529"," 326.187","  90.608","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:556","2030635834325"," 199.655","   0.000","  800","   2.060","3916.015","1087.782","   0.028","2149.549"," 597.097"," 64","0","   1.270"," 326.314","  90.643","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:656","2030885584838"," 199.755","   0.000","  800","   2.141","3916.229","1087.841","   0.030","2149.552"," 597.098"," 64","0","   1.279"," 326.442","  90.678","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:758","2031138285675"," 199.856","   0.000","  800","   2.087","3916.441","1087.900","   0.046","2149.556"," 597.099"," 64","0","   1.274"," 326.571","  90.714","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:857","2031386233175"," 199.956","   0.000","  800","   1.987","3916.638","1087.955","   0.015","2149.558"," 597.099"," 64","0","   1.265"," 326.697","  90.749","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:17:958","2031637671025"," 200.056","   0.000","  800","   2.221","3916.862","1088.017","   0.064","2149.564"," 597.101"," 64","0","   1.284"," 326.826","  90.785","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:18:059","2031889286650"," 200.157","   0.000"," 1700","   2.035","3917.067","1088.074","   0.021","2149.566"," 597.102"," 64","0","   1.268"," 326.954","  90.821","   0.000"," 284.458","  79.016","  47.000"," 1100"
"09:04:18:159","2032138631192"," 200.257","  14.000"," 3600","  20.697","3919.137","1088.649","   9.759","2150.542"," 597.373"," 69","0","   1.655"," 327.119","  90.867","   0.012"," 284.459","  79.016","  47.000"," 1000"
"09:04:18:255","2032379316790"," 200.354","  12.000"," 3600","  20.749","3921.139","1089.205","   9.140","2151.424"," 597.618"," 81","0","   1.452"," 327.260","  90.905","   0.000"," 284.459","  79.016","  47.000"," 1000"
"09:04:18:357","2032634045125"," 200.456","   4.000"," 1700","  31.905","3924.397","1090.110","   3.300","2151.761"," 597.711"," 66","0","   1.840"," 327.448","  90.958","  15.340"," 286.025","  79.452","  47.000","  950"
"09:04:18:455","2032876893220"," 200.553","   3.000"," 1700","  42.448","3928.530","1091.258","   1.998","2151.955"," 597.765"," 69","0","   2.131"," 327.655","  91.015","  27.181"," 288.672","  80.187","  47.000"," 1100"
"09:04:18:554","2033124550610"," 200.653","   1.000"," 1700","  51.330","3933.627","1092.674","   0.307","2151.986"," 597.774"," 73","0","   1.981"," 327.852","  91.070","  37.430"," 292.388","  81.219","  47.000"," 1200"
