"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:04:15:706","832821227364"," 135.511","  98.000"," 3500","  54.900","2168.418"," 602.338","  40.481","1362.638"," 378.511"," 85","0","   3.137"," 203.388","  56.497","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:15:807","833073786980"," 135.612","  99.000"," 3500","  44.315","2172.905"," 603.585","  32.327","1365.912"," 379.420"," 86","0","   1.861"," 203.576","  56.549","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:15:908","833323717538"," 135.713","  50.000","  800","  28.864","2175.797"," 604.388","  19.361","1367.852"," 379.959"," 76","0","   1.699"," 203.747","  56.596","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:008","833573109188"," 135.813","   0.000","  800","   1.919","2175.989"," 604.441","   0.017","1367.854"," 379.959"," 72","0","   1.257"," 203.872","  56.631","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:102","833809705897"," 135.907","   1.000"," 2500","   3.114","2176.285"," 604.523","   0.267","1367.879"," 379.966"," 71","0","   1.309"," 203.997","  56.666","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:208","834071960163"," 136.013","   3.000","  800","   5.185","2176.830"," 604.675","   1.281","1368.014"," 380.004"," 72","0","   1.346"," 204.138","  56.705","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:308","834321520300"," 136.113","   0.000","  800","   1.922","2177.022"," 604.728","   0.008","1368.014"," 380.004"," 72","0","   1.251"," 204.263","  56.740","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:408","834570806350"," 136.213","   0.000","  800","   2.030","2177.225"," 604.785","   0.015","1368.016"," 380.004"," 70","0","   1.264"," 204.389","  56.775","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:508","834820258850"," 136.313","   0.000","  800","   2.027","2177.428"," 604.841","   0.024","1368.018"," 380.005"," 70","0","   1.263"," 204.516","  56.810","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:603","835058797580"," 136.408","   0.000"," 1700","   2.211","2177.639"," 604.900","   0.080","1368.026"," 380.007"," 69","0","   1.282"," 204.638","  56.844","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:704","835309608675"," 136.509","   4.000","  800","   6.170","2178.259"," 605.072","   1.083","1368.135"," 380.037"," 69","0","   1.531"," 204.792","  56.887","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:805","835561207175"," 136.610","   0.000","  800","   1.846","2178.446"," 605.124","   0.007","1368.136"," 380.038"," 69","0","   1.249"," 204.918","  56.922","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:16:906","835812823325"," 136.711","   0.000","  800","   1.894","2178.637"," 605.177","   0.009","1368.136"," 380.038"," 71","0","   1.252"," 205.045","  56.957","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:008","836067336425"," 136.813","   0.000","  800","   2.454","2178.887"," 605.246","   0.096","1368.146"," 380.041"," 69","0","   1.301"," 205.177","  56.994","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:107","836315365050"," 136.912","   1.000","  800","   2.419","2179.128"," 605.313","   0.142","1368.160"," 380.045"," 68","0","   1.290"," 205.306","  57.029","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:208","836566366810"," 137.013","   0.000"," 1700","   1.980","2179.327"," 605.369","   0.032","1368.164"," 380.045"," 69","0","   1.259"," 205.432","  57.065","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:308","836815710625"," 137.113","   0.000","  800","   2.080","2179.535"," 605.426","   0.015","1368.165"," 380.046"," 68","0","   1.250"," 205.557","  57.099","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:408","837065130450"," 137.213","   0.000","  800","   2.072","2179.742"," 605.484","   0.024","1368.167"," 380.046"," 68","0","   1.267"," 205.684","  57.134","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:508","837314451263"," 137.313","   0.000","  800","   1.816","2179.924"," 605.534","   0.010","1368.168"," 380.047"," 67","0","   1.249"," 205.809","  57.169","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:603","837553267117"," 137.408","   1.000"," 2500","   2.615","2180.174"," 605.604","   0.228","1368.190"," 380.053"," 68","0","   1.275"," 205.931","  57.203","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:708","837813297013"," 137.513","   3.000","  800","   6.470","2180.848"," 605.791","   1.282","1368.324"," 380.090"," 69","0","   1.521"," 206.090","  57.247","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:808","838062702113"," 137.613","   0.000","  800","   2.147","2181.063"," 605.851","   0.021","1368.326"," 380.091"," 68","0","   1.255"," 206.215","  57.282","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:17:903","838300070609"," 137.708","   3.000"," 3600","   4.706","2181.511"," 605.975","   1.202","1368.440"," 380.122"," 70","0","   1.296"," 206.338","  57.316","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:003","838549826450"," 137.808","  67.000"," 3500","  51.341","2186.652"," 607.403","  38.867","1372.332"," 381.203"," 80","0","   1.658"," 206.504","  57.362","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:103","838799472840"," 137.908","  98.000"," 3500","  69.515","2193.610"," 609.336","  56.465","1377.984"," 382.773"," 82","0","   1.770"," 206.682","  57.412","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:203","839049037936"," 138.008"," 100.000"," 3500","  70.147","2200.628"," 611.286","  57.067","1383.694"," 384.359"," 85","0","   1.775"," 206.859","  57.461","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:303","839298745852"," 138.108","  96.000"," 3500","  68.696","2207.506"," 613.196","  55.523","1389.252"," 385.903"," 87","0","   2.177"," 207.077","  57.521","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:403","839548404790"," 138.208","  97.000"," 3500","  70.583","2214.571"," 615.159","  57.324","1394.990"," 387.497"," 88","0","   2.179"," 207.295","  57.582","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:503","839798016944"," 138.308","  95.000"," 3500","  69.882","2221.564"," 617.101","  56.623","1400.657"," 389.071"," 88","0","   2.197"," 207.515","  57.643","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:603","840047467790"," 138.408","  99.000"," 3500","  71.461","2228.711"," 619.086","  58.278","1406.485"," 390.690"," 91","0","   2.180"," 207.733","  57.704","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:704","840298977788"," 138.509","   7.000","  800","  10.389","2229.759"," 619.377","   4.541","1406.943"," 390.818"," 73","0","   1.634"," 207.898","  57.749","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:805","840550276350"," 138.610","   0.000","  800","   1.943","2229.955"," 619.432","   0.015","1406.945"," 390.818"," 74","0","   1.252"," 208.024","  57.784","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:18:904","840797566645"," 138.709","   0.000"," 1700","   1.876","2230.141"," 619.484","   0.006","1406.945"," 390.818"," 71","0","   1.252"," 208.148","  57.819","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:007","841053201463"," 138.812","   0.000","  800","   2.231","2230.369"," 619.547","   0.092","1406.955"," 390.821"," 71","0","   1.293"," 208.281","  57.856","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:107","841304174338"," 138.912","   2.000","  800","   3.452","2230.717"," 619.644","   0.503","1407.005"," 390.835"," 70","0","   1.311"," 208.412","  57.892","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:208","841554638038"," 139.013","   0.000","  800","   1.963","2230.914"," 619.698","   0.030","1407.008"," 390.836"," 70","0","   1.255"," 208.539","  57.927","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:308","841804041813"," 139.113","   0.000","  800","   1.881","2231.102"," 619.751","   0.010","1407.009"," 390.836"," 70","0","   1.249"," 208.663","  57.962","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:408","842053474613"," 139.213","   0.000","  800","   2.057","2231.307"," 619.808","   0.021","1407.011"," 390.836"," 70","0","   1.263"," 208.790","  57.997","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:508","842302883300"," 139.313","   0.000","  800","   2.200","2231.528"," 619.869","   0.012","1407.013"," 390.837"," 68","0","   1.248"," 208.915","  58.032","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:603","842541740749"," 139.408","   1.000"," 2500","   2.618","2231.778"," 619.938","   0.242","1407.036"," 390.843"," 68","0","   1.284"," 209.038","  58.066","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:708","842801810800"," 139.513","   3.000","  800","   6.240","2232.429"," 620.119","   1.273","1407.168"," 390.880"," 69","0","   1.517"," 209.196","  58.110","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:808","843051170638"," 139.613","   0.000","  800","   1.846","2232.613"," 620.170","   0.008","1407.169"," 390.880"," 68","0","   1.252"," 209.321","  58.145","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:19:903","843290056300"," 139.708","   0.000","  800","   1.860","2232.792"," 620.220","   0.012","1407.170"," 390.881"," 68","0","   1.251"," 209.441","  58.178","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:004","843541391300"," 139.809","   0.000","  800","   1.844","2232.977"," 620.272","   0.016","1407.172"," 390.881"," 69","0","   1.251"," 209.567","  58.213","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:105","843792841700"," 139.910","   1.000","  800","   2.606","2233.240"," 620.344","   0.194","1407.192"," 390.887"," 68","0","   1.301"," 209.698","  58.249","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:206","844044392163"," 140.011","   0.000","  800","   1.949","2233.437"," 620.399","   0.033","1407.195"," 390.887"," 69","0","   1.258"," 209.825","  58.285","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:307","844296315913"," 140.112","   0.000","  800","   1.859","2233.625"," 620.451","   0.008","1407.196"," 390.888"," 68","0","   1.247"," 209.951","  58.320","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:408","844547545870"," 140.213","   0.000"," 1700","   1.935","2233.819"," 620.505","   0.013","1407.197"," 390.888"," 68","0","   1.260"," 210.078","  58.355","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:503","844785408990"," 140.308","   6.000"," 1700","   4.650","2234.263"," 620.629","   0.626","1407.257"," 390.905"," 68","0","   1.501"," 210.221","  58.395","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:603","845035961844"," 140.408","   2.000"," 2500","   3.356","2234.600"," 620.722","   0.416","1407.298"," 390.916"," 68","0","   1.351"," 210.357","  58.432","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:705","845289314073"," 140.510","  13.000"," 3600","  23.621","2236.999"," 621.389","  11.154","1408.431"," 391.231"," 72","0","   2.004"," 210.560","  58.489","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:807","845544971832"," 140.612","  12.000"," 3500","  22.967","2239.353"," 622.043","  10.876","1409.546"," 391.541"," 76","0","   1.595"," 210.724","  58.534","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:20:907","845794401750"," 140.712","  12.000"," 3600","  23.497","2241.703"," 622.695","  11.139","1410.660"," 391.850"," 78","0","   1.444"," 210.868","  58.574","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:007","846043804896"," 140.812","  12.000"," 3600","  24.152","2244.118"," 623.366","  11.602","1411.820"," 392.172"," 78","0","   1.458"," 211.014","  58.615","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:107","846293226498"," 140.912","  12.000"," 3600","  23.706","2246.489"," 624.025","  11.129","1412.933"," 392.481"," 77","0","   1.658"," 211.180","  58.661","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:207","846542682815"," 141.012","  12.000"," 3600","  22.330","2248.722"," 624.645","  10.740","1414.007"," 392.780"," 77","0","   1.600"," 211.340","  58.705","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:307","846792085574"," 141.112","  12.000"," 3500","  23.021","2251.024"," 625.284","  10.880","1415.095"," 393.082"," 77","0","   1.483"," 211.488","  58.747","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:407","847041501165"," 141.212","  12.000"," 3600","  23.234","2253.347"," 625.930","  10.989","1416.194"," 393.387"," 78","0","   1.414"," 211.629","  58.786","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:507","847290953230"," 141.312","  12.000"," 3500","  23.358","2255.683"," 626.579","  10.975","1417.292"," 393.692"," 76","0","   1.485"," 211.778","  58.827","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:603","847530125436"," 141.408","  13.000"," 3500","  22.827","2257.872"," 627.187","  10.966","1418.343"," 393.984"," 72","0","   1.687"," 211.940","  58.872","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:707","847789784517"," 141.512","  15.000"," 3600","  25.420","2260.519"," 627.922","  12.975","1419.694"," 394.359"," 75","0","   1.690"," 212.116","  58.921","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:807","848039169875"," 141.612","  12.000"," 3600","  23.348","2262.853"," 628.570","  11.042","1420.798"," 394.666"," 76","0","   1.399"," 212.255","  58.960","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:21:904","848280656022"," 141.709","  12.000"," 3500","  23.762","2265.154"," 629.209","  11.277","1421.890"," 394.969"," 79","0","   1.433"," 212.394","  58.998","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:004","848530271511"," 141.809","  12.000"," 3600","  22.717","2267.427"," 629.841","  10.699","1422.960"," 395.267"," 72","0","   1.664"," 212.561","  59.045","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:107","848787416321"," 141.912","  14.000"," 3600","  24.210","2269.923"," 630.534","  12.217","1424.220"," 395.617"," 71","0","   1.606"," 212.726","  59.091","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:207","849036891192"," 142.012","  12.000"," 3600","  23.345","2272.258"," 631.183","  11.102","1425.330"," 395.925"," 78","0","   1.463"," 212.873","  59.131","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:307","849286347144"," 142.112","  12.000"," 3500","  23.721","2274.630"," 631.842","  11.237","1426.454"," 396.237"," 79","0","   1.415"," 213.014","  59.171","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:407","849535763319"," 142.212","  12.000"," 3600","  23.390","2276.969"," 632.492","  10.858","1427.540"," 396.539"," 77","0","   1.596"," 213.174","  59.215","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:507","849785162863"," 142.312","  12.000"," 3600","  22.486","2279.218"," 633.116","  10.754","1428.615"," 396.838"," 78","0","   1.563"," 213.330","  59.258","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:603","850024294471"," 142.408","  13.000"," 3500","  23.507","2281.471"," 633.742","  11.389","1429.707"," 397.141"," 74","0","   1.520"," 213.476","  59.299","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:707","850283966438"," 142.512","  14.000"," 3600","  25.343","2284.110"," 634.475","  12.729","1431.033"," 397.509"," 79","0","   1.564"," 213.638","  59.344","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:807","850533452665"," 142.612","  12.000"," 3600","  23.497","2286.460"," 635.128","  11.041","1432.137"," 397.816"," 77","0","   1.476"," 213.786","  59.385","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:22:907","850782871388"," 142.712","  12.000"," 3600","  22.263","2288.686"," 635.746","  10.470","1433.184"," 398.107"," 78","0","   1.641"," 213.950","  59.431","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:003","851020741667"," 142.808","  12.000"," 3500","  23.035","2290.883"," 636.356","  10.992","1434.232"," 398.398"," 81","0","   1.580"," 214.101","  59.472","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:103","851270472861"," 142.908","  12.000"," 3500","  24.007","2293.287"," 637.024","  11.616","1435.395"," 398.721"," 73","0","   1.437"," 214.245","  59.512","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:203","851520357683"," 143.008","  12.000"," 3500","  23.455","2295.637"," 637.677","  11.101","1436.508"," 399.030"," 73","0","   1.452"," 214.390","  59.553","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:307","851780582301"," 143.112","  12.000"," 3500","  22.622","2297.997"," 638.332","  10.499","1437.603"," 399.334"," 73","0","   1.681"," 214.566","  59.602","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:407","852029967896"," 143.212","  12.000"," 3600","  22.655","2300.262"," 638.962","  10.649","1438.668"," 399.630"," 73","0","   1.547"," 214.720","  59.645","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:507","852279360511"," 143.312","  12.000"," 3600","  23.145","2302.576"," 639.605","  10.911","1439.759"," 399.933"," 75","0","   1.434"," 214.864","  59.684","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:603","852518532961"," 143.408","  13.000"," 3500","  24.378","2304.914"," 640.254","  11.763","1440.887"," 400.246"," 74","0","   1.446"," 215.002","  59.723","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:704","852770030290"," 143.509","  14.000"," 3600","  24.772","2307.412"," 640.948","  12.121","1442.109"," 400.586"," 75","0","   1.753"," 215.179","  59.772","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:804","853019867096"," 143.609","  12.000"," 3500","  22.542","2309.670"," 641.575","  10.735","1443.184"," 400.884"," 78","0","   1.564"," 215.336","  59.815","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:23:907","853277056544"," 143.712","  12.000"," 3600","  22.864","2312.027"," 642.230","  10.810","1444.299"," 401.194"," 79","0","   1.496"," 215.490","  59.858","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:007","853526469963"," 143.812","  12.000"," 3500","  23.696","2314.397"," 642.888","  11.275","1445.426"," 401.507"," 80","0","   1.415"," 215.632","  59.898","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:105","853769731150"," 143.910","  13.000"," 3600","  24.015","2316.739"," 643.539","  11.541","1446.552"," 401.820"," 72","0","   1.506"," 215.778","  59.938","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:205","854019660039"," 144.010","  48.000"," 3300","  35.655","2320.312"," 644.531","  23.098","1448.866"," 402.463"," 76","0","   1.860"," 215.965","  59.990","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:305","854269136788"," 144.110","  98.000"," 3300","  53.608","2325.674"," 646.020","  40.256","1452.893"," 403.581"," 76","0","   1.667"," 216.132","  60.037","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:403","854513668348"," 144.208","  97.000"," 3500","  53.928","2330.961"," 647.489","  40.479","1456.861"," 404.684"," 78","0","   1.682"," 216.297","  60.082","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:505","854767435500"," 144.310","  98.000"," 3300","  54.204","2336.476"," 649.021","  40.696","1461.002"," 405.834"," 78","0","   1.724"," 216.472","  60.131","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:603","855012766227"," 144.408","  97.000"," 3300","  53.506","2341.738"," 650.483","  40.092","1464.945"," 406.929"," 79","0","   1.710"," 216.640","  60.178","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:703","855262232324"," 144.508","  98.000"," 3500","  56.427","2347.382"," 652.051","  42.750","1469.221"," 408.117"," 81","0","   1.934"," 216.833","  60.232","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:803","855511636614"," 144.608","  99.000"," 3500","  61.587","2353.540"," 653.761","  48.058","1474.026"," 409.452"," 83","0","   1.604"," 216.994","  60.276","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:24:903","855761169692"," 144.708","  80.000"," 3300","  55.061","2359.049"," 655.291","  41.506","1478.179"," 410.605"," 81","0","   1.745"," 217.168","  60.325","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:004","856011002780"," 144.809","  97.000"," 3500","  54.139","2364.472"," 656.798","  40.662","1482.252"," 411.737"," 81","0","   1.846"," 217.353","  60.376","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:103","856260099954"," 144.908","  96.000"," 3300","  54.503","2369.915"," 658.310","  41.114","1486.358"," 412.877"," 82","0","   1.793"," 217.532","  60.426","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:203","856508521477"," 145.008","  97.000"," 3300","  53.242","2375.218"," 659.783","  39.938","1490.336"," 413.982"," 82","0","   1.763"," 217.708","  60.474","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:303","856758848488"," 145.108","  97.000"," 3300","  53.963","2380.634"," 661.287","  40.591","1494.409"," 415.114"," 82","0","   1.820"," 217.891","  60.525","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:403","857008278100"," 145.208","  99.000"," 3500","  60.080","2386.642"," 662.956","  46.470","1499.056"," 416.405"," 83","0","   1.732"," 218.064","  60.573","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:503","857257934063"," 145.308","  90.000"," 3300","  59.537","2392.601"," 664.611","  46.020","1503.663"," 417.684"," 83","0","   1.730"," 218.237","  60.621","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:603","857507038998"," 145.408","  96.000"," 3500","  53.914","2397.986"," 666.107","  40.506","1507.708"," 418.808"," 84","0","   1.843"," 218.421","  60.673","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:706","857763776718"," 145.511","  97.000"," 3300","  54.298","2403.575"," 667.660","  40.672","1511.895"," 419.971"," 83","0","   2.045"," 218.631","  60.731","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:806","858013454657"," 145.611","  97.000"," 3300","  53.955","2408.976"," 669.160","  40.590","1515.958"," 421.099"," 85","0","   1.827"," 218.814","  60.782","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:25:906","858263151624"," 145.711","  97.000"," 3300","  54.218","2414.403"," 670.668","  40.739","1520.036"," 422.232"," 83","0","   1.828"," 218.997","  60.833","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:007","858512769348"," 145.812","  99.000"," 3500","  58.524","2420.260"," 672.295","  44.970","1524.537"," 423.482"," 84","0","   1.767"," 219.174","  60.882","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:107","858762385411"," 145.912","  88.000"," 3500","  59.989","2426.264"," 673.962","  46.451","1529.185"," 424.774"," 86","0","   1.580"," 219.332","  60.926","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:207","859012090953"," 146.012","  96.000"," 3300","  54.542","2431.724"," 675.479","  41.135","1533.303"," 425.918"," 85","0","   1.896"," 219.522","  60.978","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:304","859253440188"," 146.109","  98.000"," 3300","  54.064","2436.956"," 676.932","  40.420","1537.215"," 427.004"," 84","0","   1.911"," 219.707","  61.030","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:404","859502856025"," 146.209","  97.000"," 3300","  54.225","2442.378"," 678.438","  40.798","1541.294"," 428.137"," 85","0","   1.793"," 219.886","  61.080","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:504","859752286042"," 146.309","  97.000"," 3300","  54.478","2447.826"," 679.952","  41.083","1545.403"," 429.279"," 85","0","   1.771"," 220.063","  61.129","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:603","860001262584"," 146.408","  98.000"," 3500","  56.284","2453.444"," 681.512","  42.824","1549.678"," 430.466"," 85","0","   1.806"," 220.244","  61.179","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:704","860251079588"," 146.508","  99.000"," 3500","  60.864","2459.540"," 683.206","  47.256","1554.411"," 431.781"," 88","0","   1.766"," 220.421","  61.228","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:807","860510042012"," 146.612","  92.000"," 3300","  56.362","2465.392"," 684.831","  42.710","1558.845"," 433.013"," 85","0","   1.907"," 220.619","  61.283","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:26:904","860750076024"," 146.709","  97.000"," 3300","  54.512","2470.638"," 686.288","  41.125","1562.803"," 434.112"," 85","0","   1.843"," 220.796","  61.332","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:004","860999500659"," 146.809","  97.000"," 3300","  53.973","2476.035"," 687.788","  40.649","1566.868"," 435.241"," 85","0","   1.838"," 220.980","  61.383","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:104","861248953319"," 146.909","  97.000"," 3300","  54.710","2481.507"," 689.308","  41.241","1570.992"," 436.387"," 86","0","   1.835"," 221.163","  61.434","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:204","861498384646"," 147.009","  97.000"," 3500","  54.996","2487.007"," 690.835","  41.524","1575.145"," 437.540"," 86","0","   1.831"," 221.346","  61.485","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:304","861747794438"," 147.109","  99.000"," 3500","  61.609","2493.167"," 692.547","  47.932","1579.938"," 438.872"," 88","0","   1.693"," 221.516","  61.532","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:407","862006880411"," 147.212","  51.000"," 3500","  43.477","2497.684"," 693.801","  30.456","1583.101"," 439.750"," 90","0","   1.730"," 221.696","  61.582","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:507","862256298244"," 147.312","  12.000"," 3600","  24.541","2500.138"," 694.483","  11.892","1584.291"," 440.081"," 87","0","   1.793"," 221.875","  61.632","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:603","862495493735"," 147.408","  13.000"," 3500","  24.425","2502.480"," 695.133","  12.134","1585.454"," 440.404"," 82","0","   1.761"," 222.044","  61.679","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:707","862755144313"," 147.512","  14.000"," 3600","  24.992","2505.082"," 695.856","  12.582","1586.764"," 440.768"," 80","0","   1.903"," 222.242","  61.734","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:807","863004567722"," 147.612","  12.000"," 3500","  23.451","2507.427"," 696.507","  11.178","1587.882"," 441.078"," 80","0","   1.695"," 222.411","  61.781","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:27:906","863249369383"," 147.711","  12.000"," 3300","  23.566","2509.740"," 697.150","  11.318","1588.993"," 441.387"," 80","0","   1.751"," 222.583","  61.829","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:003","863492524910"," 147.808","   0.000"," 1700","   2.569","2509.990"," 697.220","   0.197","1589.012"," 441.392"," 74","0","   1.304"," 222.710","  61.864","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:102","863740398255"," 147.907","   2.000"," 1700","   3.754","2510.363"," 697.323","   0.415","1589.053"," 441.404"," 73","0","   1.340"," 222.843","  61.901","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:208","864002767688"," 148.013","   3.000","  800","   4.929","2510.882"," 697.467","   1.137","1589.173"," 441.437"," 72","0","   1.343"," 222.985","  61.940","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:308","864252080300"," 148.113","   0.000","  800","   2.231","2511.105"," 697.529","   0.079","1589.181"," 441.439"," 73","0","   1.279"," 223.112","  61.976","   0.000","   0.004","   0.001","  47.000","  750"
